"Date","year","team","opponent","team_score","opponent_score","team_won","is_home","neutral_site","doubleheader_game","team_elo_after","team_elo_change","opponent_elo_after","win_probability"
2023-04-29,2023,"Lindenwood","Southeast Mo. St.",1,12,0,0,0,0,1315.49368138424,-4.76218371600795,1567.69298628361,0.164213231586481
2023-04-30,2023,"Lindenwood","Southeast Mo. St.",8,20,0,0,0,0,1310.94571962742,-4.5479617568278,1572.24094804044,0.156826267476821
2023-05-02,2023,"Lindenwood","Western Ill.",10,17,0,0,0,0,1293.03645494846,-17.9092646789542,1205.60801876337,0.617560850998421
2023-05-05,2023,"Lindenwood","UT Martin",13,12,1,1,0,0,1308.79512964809,15.7586746996323,1347.51307449197,0.456597424150609
2023-05-06,2023,"Lindenwood","UT Martin",5,7,0,1,0,0,1294.24162414617,-14.5535055019203,1362.06657999389,0.501845017307596
2023-05-07,2023,"Lindenwood","UT Martin",1,18,0,1,0,0,1280.90040436166,-13.3412197845164,1375.40779977841,0.460042061535047
2023-05-12,2023,"Lindenwood","Eastern Ill.",0,4,0,1,0,2,1272.54174996985,-8.35865439180658,1486.29971348725,0.288229461786434
2023-05-12,2023,"Lindenwood","Eastern Ill.",6,12,0,1,0,1,1264.74376715976,-7.79798281009198,1494.09769629734,0.268895958968689
2023-05-13,2023,"Lindenwood","Eastern Ill.",6,16,0,1,0,0,1257.44688534048,-7.29688181928223,1501.39457811663,0.251616614458008
2023-05-16,2023,"Lindenwood","Saint Louis",9,1,1,0,0,0,1280.66109150478,23.2142061643018,1435.58903222906,0.199510132265457
2023-05-18,2023,"Lindenwood","SIUE",0,4,0,1,0,0,1269.44162333415,-11.2194681706322,1411.8695501111,0.38687821278042
2023-05-19,2023,"Lindenwood","SIUE",18,13,1,1,0,0,1288.09670084638,18.6550775122327,1393.21447259887,0.356721465095425
2023-05-20,2023,"Lindenwood","SIUE",11,5,1,1,0,0,1305.28296826623,17.1862674198529,1376.02820517902,0.407370088970589
2024-02-16,2024,"Lindenwood","Dayton",2,4,0,0,0,0,1311.35142969363,-7.56173079396367,1467.50229457629,0.260749337722885
2024-02-18,2024,"Lindenwood","Dayton",6,5,1,0,0,2,1333.26612816416,21.9146984705305,1445.58759610576,0.2443207423955
2024-02-18,2024,"Lindenwood","Dayton",3,6,0,0,0,1,1324.74492711023,-8.52120105392875,1454.10879715968,0.293834519100991
2024-02-21,2024,"Lindenwood","Saint Louis",2,10,0,1,0,0,1317.00674419151,-7.73818291871952,1548.06766441637,0.266833893748949
2024-02-23,2024,"Lindenwood","Arkansas St.",3,4,0,0,0,0,1310.49501199951,-6.51173219200651,1498.82226579566,0.224542489379535
2024-02-24,2024,"Lindenwood","Arkansas St.",6,7,0,0,0,0,1304.35401204674,-6.14099995276764,1504.96326574843,0.211758619060953
2024-02-25,2024,"Lindenwood","Arkansas St.",5,6,0,0,0,0,1298.54827414138,-5.80573790535967,1510.76900365379,0.200197858805506
2024-03-01,2024,"Lindenwood","Omaha",8,7,1,1,0,0,1312.84595744911,14.2976833077338,1319.40255079787,0.506976437664352
2024-03-02,2024,"Lindenwood","Bradley",5,0,1,1,0,0,1330.11829449113,17.2723370420136,1402.82947149091,0.404402170965049
2024-03-03,2024,"Lindenwood","Bradley",9,3,1,1,0,0,1346.46645448844,16.3481599973112,1398.29620982462,0.436270344920303
2024-03-03,2024,"Lindenwood","Omaha",4,1,1,1,0,0,1356.88378252532,10.4173280368826,1275.50839832271,0.640781791831635
2024-03-05,2024,"Lindenwood","Missouri",4,5,0,0,0,0,1351.15549420419,-5.72828832113467,1566.13345425336,0.197527183487402
2024-03-08,2024,"Lindenwood","Murray St.",4,16,0,0,0,0,1345.12402466689,-6.03146953729277,1549.47099214787,0.207981708182509
2024-03-09,2024,"Lindenwood","Murray St.",7,8,0,0,0,0,1339.41755096028,-5.70647370661647,1555.17746585448,0.196774955400568
2024-03-10,2024,"Lindenwood","Murray St.",8,14,0,0,0,0,1334.00622452655,-5.41132643373064,1560.58879228821,0.186597463232091
2024-03-12,2024,"Lindenwood","Southern Ill.",1,2,0,1,0,0,1326.33310654677,-7.67311797977943,1559.26153874719,0.264590275164808
2024-03-15,2024,"Lindenwood","UAB",0,3,0,0,0,0,1318.23448901005,-8.09861753672238,1459.13737315647,0.279262673680082
2024-03-16,2024,"Lindenwood","UAB",4,7,0,0,0,0,1310.66875066341,-7.56573834663583,1466.7031115031,0.260887529194339
2024-03-17,2024,"Lindenwood","UAB",4,10,0,0,0,0,1303.57985770736,-7.08889295604629,1473.79200445915,0.244444584691251
2024-03-19,2024,"Lindenwood","Eastern Ill.",9,20,0,0,0,0,1296.65267466273,-6.92718304463678,1471.82748001977,0.238868380849544
2024-03-22,2024,"Lindenwood","SIUE",5,7,0,0,0,0,1284.66498085023,-11.9876938124941,1329.4513879955,0.413368752154969
2024-03-23,2024,"Lindenwood","SIUE",14,6,1,0,0,0,1302.63487781838,17.9698969681471,1311.48149102735,0.380348380408721
2024-03-24,2024,"Lindenwood","SIUE",3,9,0,0,0,0,1290.16013347456,-12.4747443438166,1323.95623537117,0.43016359806264
2024-03-28,2024,"Lindenwood","Little Rock",2,3,0,1,0,0,1281.79479327622,-8.36534019834754,1495.37095599164,0.28846000683957
2024-03-29,2024,"Lindenwood","Little Rock",7,1,1,1,0,0,1302.99084261528,21.1960493390629,1474.17490665258,0.269101746928866
2024-03-30,2024,"Lindenwood","Little Rock",3,7,0,1,0,0,1293.71957638713,-9.27126622814955,1483.44617288072,0.319698835453433
2024-04-02,2024,"Lindenwood","Southern Ill.",2,8,0,0,0,0,1289.09102161842,-4.62855476870564,1546.92248182899,0.159605336851918
2024-04-05,2024,"Lindenwood","Southern Ind.",4,9,0,0,0,0,1280.61933803901,-8.47168357941332,1411.31614795682,0.29212701997977
2024-04-06,2024,"Lindenwood","Southern Ind.",7,6,1,0,0,0,1301.72048495113,21.1011469121239,1390.21500104469,0.272374244409521
2024-04-07,2024,"Lindenwood","Southern Ind.",9,4,1,0,0,0,1321.35129665606,19.630811704925,1370.58418933977,0.323075458450862
2024-04-10,2024,"Lindenwood","Bradley",11,9,1,0,0,0,1340.55140472096,19.2001080649026,1378.98414314466,0.337927308106807
2024-04-12,2024,"Lindenwood","Tennessee Tech",0,4,0,1,0,0,1330.12487917971,-10.426525541252,1491.27934685379,0.359535363491447
2024-04-13,2024,"Lindenwood","Tennessee Tech",1,3,0,1,0,0,1320.48573640429,-9.63914277542328,1500.91848962921,0.332384233635285
2024-04-14,2024,"Lindenwood","Tennessee Tech",5,3,1,1,0,0,1340.54699614389,20.0612597396006,1480.85722988961,0.308232422772393
2024-04-17,2024,"Lindenwood","Illinois St.",6,8,0,1,0,0,1330.24720554204,-10.2997906018487,1494.4540164222,0.355165193167195
2024-04-19,2024,"Lindenwood","Morehead St.",8,6,1,0,0,0,1352.66570103089,22.4184954888489,1480.74122217686,0.226948431419003
2024-04-20,2024,"Lindenwood","Morehead St.",4,10,0,0,0,0,1344.67982602616,-7.98587500473126,1488.72709718159,0.275375000163147
2024-04-21,2024,"Lindenwood","Morehead St.",13,14,0,0,0,0,1337.21486577179,-7.4649602543639,1496.19205743595,0.257412422564272
2024-04-23,2024,"Lindenwood","Saint Louis",1,3,0,1,0,0,1329.46250135163,-7.75236442016477,1560.11780197453,0.267322911040164
2024-04-27,2024,"Lindenwood","Western Ill.",0,2,0,1,0,2,1309.8071199635,-19.6553813881277,1259.94992503873,0.677771772004404
2024-04-27,2024,"Lindenwood","Western Ill.",1,7,0,1,0,1,1291.63842436598,-18.1686955975234,1278.11862063626,0.626506744742187
2024-04-28,2024,"Lindenwood","Western Ill.",3,1,1,1,0,0,1303.92231097905,12.2838866130774,1265.83473402318,0.576417702997331
2024-04-30,2024,"Lindenwood","Missouri",1,13,0,0,0,0,1299.7779002581,-4.14441072094831,1579.25123186546,0.142910714515459
2024-05-03,2024,"Lindenwood","Southeast Mo. St.",3,13,0,1,0,0,1290.06190784888,-9.71599240922211,1468.57794343896,0.335034221007659
2024-05-04,2024,"Lindenwood","Southeast Mo. St.",3,4,0,1,0,0,1281.05479754975,-9.00711029913177,1477.5850537381,0.310590010314888
2024-05-05,2024,"Lindenwood","Southeast Mo. St.",2,8,0,1,0,0,1272.67865228473,-8.3761452650166,1485.96119900311,0.2888325953454
2024-05-07,2024,"Lindenwood","Saint Louis",4,9,0,0,0,0,1269.49881992319,-3.17983236154716,1599.6804177324,0.109649391777488
2024-05-10,2024,"Lindenwood","UT Martin",2,3,0,0,0,0,1261.32851511388,-8.1703048093034,1400.24698702982,0.281734648596669
2024-05-11,2024,"Lindenwood","UT Martin",8,3,1,0,0,0,1282.6987247854,21.3702096715171,1378.87677735831,0.263096218223547
2024-05-12,2024,"Lindenwood","UT Martin",3,0,1,0,0,0,1302.60783030358,19.9091055181753,1358.96767184013,0.313479120062922
2024-05-16,2024,"Lindenwood","Eastern Ill.",5,6,0,1,0,0,1289.66167034625,-12.9461599573221,1392.92917536551,0.446419308873177
2024-05-18,2024,"Lindenwood","Eastern Ill.",3,9,0,1,0,0,1277.77329541373,-11.8883749325238,1404.81755029803,0.409943963190477
2025-02-14,2025,"Lindenwood","Southeastern La.",0,6,0,0,0,0,1287.18981480446,-6.1393499303117,1487.85498983942,0.211701721734886
2025-02-15,2025,"Lindenwood","Southeastern La.",3,13,0,0,0,2,1281.38557152081,-5.8042432836431,1493.65923312306,0.200146320125624
2025-02-15,2025,"Lindenwood","Southeastern La.",7,18,0,0,0,1,1275.88535581488,-5.50021570593885,1499.159448829,0.189662610549615
2025-02-16,2025,"Lindenwood","Southeastern La.",5,6,0,0,0,0,1270.66184503219,-5.22351078268391,1504.38295961168,0.180121061471859
2025-02-22,2025,"Lindenwood","Mississippi Val.",7,0,1,0,0,2,1282.28573671638,11.6238916841855,1149.19756904834,0.599176148821191
2025-02-22,2025,"Lindenwood","Mississippi Val.",19,3,1,0,0,1,1292.99113049816,10.7053937817852,1138.49217526655,0.630848490283267
2025-02-23,2025,"Lindenwood","Mississippi Val.",13,0,1,0,0,2,1302.87838463335,9.88725413518274,1128.60492113137,0.659060202235078
2025-02-23,2025,"Lindenwood","Mississippi Val.",13,2,1,0,0,1,1312.037844042,9.15945940865641,1119.44546172272,0.684156572115296
2025-02-25,2025,"Lindenwood","Missouri",10,14,0,0,0,0,1307.04098882927,-4.99685521273358,1549.66325091828,0.172305352163227
2025-02-28,2025,"Lindenwood","Illinois St.",8,5,1,1,0,0,1326.94663853705,19.9056497077825,1463.21721075799,0.313598285938535
2025-03-01,2025,"Lindenwood","Illinois St.",6,8,0,1,0,0,1316.36466514017,-10.5819733968841,1473.79918415487,0.364895634375313
2025-03-02,2025,"Lindenwood","Illinois St.",4,2,1,1,0,0,1335.58722860128,19.2225634611143,1454.57662069376,0.337152984099506
2025-03-07,2025,"Lindenwood","Butler",13,3,1,1,0,1,1351.11196461461,15.5247360133328,1384.65726942085,0.464664275402316
2025-03-07,2025,"Lindenwood","Butler",8,9,0,1,0,2,1336.34261306303,-14.7693515515837,1399.42662097244,0.50928798453737
2025-03-08,2025,"Lindenwood","Butler",10,11,0,1,0,0,1322.8045941259,-13.5380189371249,1412.96463990956,0.466828239211203
2025-03-09,2025,"Lindenwood","Butler",5,4,1,1,0,0,1339.38356706073,16.5789729348227,1396.38566697474,0.428311278109563
2025-03-11,2025,"Lindenwood","Murray St.",11,12,0,0,0,0,1334.77934311238,-4.60422394834774,1593.6510704157,0.158766343046474
2025-03-12,2025,"Lindenwood","Murray St.",9,11,0,0,0,0,1330.37673747077,-4.40260564160823,1598.05367605731,0.151813987641663
2025-03-14,2025,"Lindenwood","Memphis",5,13,0,0,0,0,1323.14912730086,-7.22761016991561,1489.16890018283,0.249227936893642
2025-03-15,2025,"Lindenwood","Memphis",5,3,1,0,0,0,1345.3635643992,22.2144370983426,1466.95446308449,0.23398492764336
2025-03-16,2025,"Lindenwood","Memphis",4,7,0,0,0,0,1337.15987717666,-8.20368722253835,1475.15815030703,0.282885766294426
2025-03-21,2025,"Lindenwood","Eastern Ill.",4,5,0,0,0,0,1326.03280605603,-11.1270711206326,1390.61289360954,0.383692107608021
2025-03-22,2025,"Lindenwood","Eastern Ill.",14,4,1,0,0,2,1344.77017999006,18.7373739340361,1371.8755196755,0.353883657447032
2025-03-22,2025,"Lindenwood","Eastern Ill.",3,4,0,0,0,1,1333.03646466004,-11.7337153300243,1383.60923500552,0.404610873449115
2025-03-25,2025,"Lindenwood","Bradley",12,11,1,1,0,0,1343.73319711619,10.6967324561516,1269.02873441264,0.631147156684426
2025-03-28,2025,"Lindenwood","UT Martin",10,0,1,1,0,1,1358.5971206405,14.8639235243101,1377.59110405724,0.487450912954825
2025-03-28,2025,"Lindenwood","UT Martin",4,3,1,1,0,2,1372.22151473755,13.624394097045,1363.96670996019,0.530193306998449
2025-03-29,2025,"Lindenwood","UT Martin",2,0,1,1,0,0,1384.72048172866,12.4989669911093,1351.46774296908,0.569001138237611
2025-04-01,2025,"Lindenwood","Southern Ill.",0,3,0,1,0,0,1376.34896058297,-8.37152114568971,1589.75713314728,0.288673142954818
2025-04-07,2025,"Lindenwood","Little Rock",6,13,0,0,0,2,1363.36997896331,-12.9789816196561,1385.90774271049,0.44755109033297
2025-04-07,2025,"Lindenwood","Little Rock",14,2,1,0,0,1,1380.45212562151,17.0821466582017,1368.82559605228,0.410960460062009
2025-04-11,2025,"Lindenwood","SIUE",1,3,0,1,0,0,1366.29340154685,-14.1587240746623,1442.78969815634,0.488231864643529
2025-04-12,2025,"Lindenwood","SIUE",7,0,1,1,0,0,1382.31097320621,16.0175716593652,1426.77212649697,0.447669942780509
2025-04-13,2025,"Lindenwood","SIUE",6,7,0,1,0,0,1367.99714632908,-14.3138268771369,1441.08595337411,0.493580237142652
2025-04-15,2025,"Lindenwood","Saint Louis",5,14,0,0,0,0,1359.32116414942,-8.67598217965477,1484.54949479864,0.29917179929844
2025-04-17,2025,"Lindenwood","Southeast Mo. St.",0,2,0,0,0,0,1352.56486176165,-6.75630238777114,1533.07662802469,0.232975944405901
2025-04-18,2025,"Lindenwood","Southeast Mo. St.",10,4,1,0,0,0,1375.20326227389,22.6384005122426,1510.43822751245,0.219365499577842
2025-04-19,2025,"Lindenwood","Southeast Mo. St.",1,11,0,0,0,0,1367.4536569202,-7.74960535369448,1518.18783286615,0.267227770817051
2025-04-25,2025,"Lindenwood","Western Ill.",8,1,1,0,0,0,1382.4828414666,15.029184546396,1325.10993691851,0.481752257020828
2025-04-26,2025,"Lindenwood","Western Ill.",4,1,1,0,0,0,1396.25839818443,13.7755567178303,1311.33438020068,0.524980802833439
2025-04-27,2025,"Lindenwood","Western Ill.",0,1,0,0,0,0,1379.89390250876,-16.3644956756708,1327.69887587635,0.564292954333477
2025-04-29,2025,"Lindenwood","Southern Ill.",3,10,0,0,0,0,1374.08851275788,-5.80538975087494,1586.3215712114,0.200185853478446
2025-05-02,2025,"Lindenwood","Morehead St.",5,4,1,1,0,0,1383.49000510835,9.40149235047064,1277.07653810568,0.675810608604461
2025-05-04,2025,"Lindenwood","Morehead St.",12,9,1,1,0,2,1392.21727730886,8.72727220050716,1268.34926590518,0.699059579292856
2025-05-04,2025,"Lindenwood","Morehead St.",6,5,1,1,0,1,1400.34406968501,8.12679237614742,1260.22247352903,0.719765780132848
2025-05-06,2025,"Lindenwood","Saint Louis",4,7,0,1,0,0,1388.95847504148,-11.3855946435245,1527.53457180741,0.392606711845673
2025-05-09,2025,"Lindenwood","Tennessee Tech",1,0,1,0,0,0,1410.7900542268,21.8315791853211,1520.59155957217,0.247186924644101
2025-05-10,2025,"Lindenwood","Tennessee Tech",1,9,0,0,0,0,1402.18130436844,-8.60874985835968,1529.20030943053,0.296853443391713
2025-05-11,2025,"Lindenwood","Tennessee Tech",4,7,0,0,0,0,1394.16018740834,-8.02111696010019,1537.22142639063,0.276590240003455
2025-05-15,2025,"Lindenwood","Southern Ind.",9,4,1,1,0,0,1409.69980360821,15.5396161998645,1443.57370923966,0.464151165521913
2025-05-16,2025,"Lindenwood","Southern Ind.",5,7,0,1,0,0,1394.9441615046,-14.7556421036045,1458.32935134327,0.508815244951878
2025-05-17,2025,"Lindenwood","Southern Ind.",4,5,0,1,0,0,1381.41865615339,-13.5255053512087,1471.85485669448,0.466396736248575
2025-05-21,2025,"Lindenwood","Tennessee Tech",9,1,1,1,1,0,1400.54179667342,19.1231405200255,1517.07165215135,0.340581361378431
2025-05-21,2025,"Lindenwood","UT Martin",6,5,1,1,1,0,1410.50667489876,9.96487822533864,1318.14345297692,0.656383509471081
2025-05-21,2025,"Lindenwood","Tennessee Tech",9,1,1,0,1,0,1430.78472273957,20.2780478408079,1496.79360431054,0.300756971006623
2025-05-21,2025,"Lindenwood","UT Martin",6,5,1,0,1,0,1442.29650197782,11.5117792382574,1306.63167373866,0.603042095232502
2025-05-22,2025,"Lindenwood","SIUE",7,4,1,1,1,0,1456.45682878595,14.1603268081319,1459.9957511118,0.511712868685107
2025-05-22,2025,"Lindenwood","SIUE",7,4,1,0,1,0,1472.16196236895,15.7051335829965,1429.69475788338,0.458443669551844
2025-05-23,2025,"Lindenwood","Eastern Ill.",1,3,0,1,1,0,1447.38840211701,-13.559782764362,1537.06823740547,0.467578716012483
2025-05-23,2025,"Lindenwood","Little Rock",1,4,0,1,1,0,1430.98431052683,-16.4040915901896,1457.90341714148,0.565658330696194
2025-05-23,2025,"Lindenwood","Eastern Ill.",1,3,0,0,1,0,1460.94818488138,-11.2137774875743,1523.50845464111,0.386681982330148
2025-05-23,2025,"Lindenwood","Little Rock",1,4,0,0,1,0,1419.24310499842,-11.7412055284096,1469.64462266988,0.404869156152057
2021-02-22,2021,"Lipscomb","Murray St.",4,2,1,1,1,1,1512.83796262089,12.8379626208935,1487.16203737911,0.557311633762293
2021-02-22,2021,"Lipscomb","Murray St.",8,2,1,1,1,2,1524.62920722158,11.7912446006849,1475.37079277842,0.593405358597072
2021-02-22,2021,"Lipscomb","Murray St.",4,2,1,0,1,1,1538.74290470278,14.1136974812035,1461.25709529722,0.513320776510226
2021-02-22,2021,"Lipscomb","Murray St.",8,2,1,0,1,2,1551.68450099984,12.9415962970606,1448.31549900016,0.55373805872205
2021-02-23,2021,"Lipscomb","Memphis",1,3,0,1,1,0,1533.44452141629,-18.2399795835559,1518.23997958356,0.628964813226066
2021-02-23,2021,"Lipscomb","Memphis",1,3,0,0,1,0,1519.97759056447,-13.4669308518215,1531.70691043538,0.464376925924879
2021-02-26,2021,"Lipscomb","Creighton",4,11,0,1,0,0,1502.99903678972,-16.9785537747416,1516.97855377474,0.585467371542812
2021-02-27,2021,"Lipscomb","Northern Ky.",14,8,1,1,0,1,1515.59154185797,12.592505068245,1484.43447394103,0.565775687301897
2021-02-27,2021,"Lipscomb","Northern Ky.",9,1,1,1,0,2,1527.1626844746,11.571142616633,1472.8633313244,0.600995082185069
2021-02-28,2021,"Lipscomb","Creighton",7,5,1,1,0,0,1539.73710899163,12.5744245170272,1508.17526949745,0.566399154585268
2021-03-12,2021,"Lipscomb","Georgia",0,10,0,0,0,0,1528.07787619494,-11.6592327966854,1580.355675438,0.40204251023053
2021-03-13,2021,"Lipscomb","Georgia",0,7,0,0,0,0,1517.34095921262,-10.7369169823208,1591.09259242033,0.370238516631751
2021-03-14,2021,"Lipscomb","Georgia",2,3,0,0,0,0,1507.42565326881,-9.91530594381599,1601.00789836414,0.341907101510896
2021-03-16,2021,"Lipscomb","Auburn",7,9,0,1,0,0,1492.27160980059,-15.1540434682186,1546.89747081329,0.522553223042022
2021-03-19,2021,"Lipscomb","Kennesaw St.",6,5,1,1,0,0,1507.79290663235,15.5212968317583,1541.26227106688,0.464782867870403
2021-03-20,2021,"Lipscomb","Kennesaw St.",2,15,0,1,0,0,1493.02038686489,-14.7725197674593,1556.03479083434,0.509397233360666
2021-03-21,2021,"Lipscomb","Kennesaw St.",14,0,1,1,0,0,1508.47947579954,15.45908893465,1540.57570189969,0.466927967770688
2021-03-23,2021,"Lipscomb","Vanderbilt",3,11,0,0,0,0,1499.80510077252,-8.67437502702047,1625.07613631118,0.299116380242085
2021-03-26,2021,"Lipscomb","North Ala.",2,12,0,0,0,0,1480.73310135193,-19.0719994205836,1365.46332778143,0.657655152433917
2021-03-27,2021,"Lipscomb","North Ala.",6,7,0,0,0,0,1463.1400061809,-17.5930951710334,1383.05642295247,0.606658454173565
2021-03-28,2021,"Lipscomb","North Ala.",5,6,0,0,0,0,1446.97452643557,-16.165479745325,1399.22190269779,0.557430336045688
2021-03-30,2021,"Lipscomb","Austin Peay",14,7,1,1,0,0,1459.8484222297,12.8738957941212,1434.9728416884,0.556072558823406
2021-04-01,2021,"Lipscomb","Bellarmine",9,7,1,1,0,0,1472.49579845618,12.647376226481,1442.56624315302,0.563883578397206
2021-04-02,2021,"Lipscomb","Bellarmine",5,7,0,1,0,0,1455.11611524524,-17.3796832109339,1459.94592636396,0.599299421066685
2021-04-03,2021,"Lipscomb","Bellarmine",14,5,1,1,0,0,1468.15330321881,13.0371879735655,1446.90873839039,0.550441794014984
2021-04-06,2021,"Lipscomb","Belmont",4,5,0,0,0,1,1455.85099285555,-12.3023103632636,1493.52349568113,0.424217598733229
2021-04-06,2021,"Lipscomb","Belmont",10,9,1,0,0,2,1473.53965888489,17.6886660293414,1475.83482965179,0.390045998988226
2021-04-09,2021,"Lipscomb","Liberty",1,4,0,0,0,0,1465.46202539729,-8.0776334875968,1606.9479571574,0.2785390857792
2021-04-10,2021,"Lipscomb","Liberty",1,18,0,0,0,0,1457.9150401375,-7.54698525979469,1614.4949424172,0.260240871027403
2021-04-11,2021,"Lipscomb","Liberty",4,5,0,0,0,0,1450.84295376455,-7.072086372947,1621.56702879014,0.243865047343
2021-04-13,2021,"Lipscomb","Pittsburgh",6,9,0,0,0,0,1443.4642153492,-7.37873841534454,1604.98125887341,0.254439255701536
2021-04-16,2021,"Lipscomb","App State",5,9,0,1,0,0,1427.86016436364,-15.6040509855676,1472.56271643338,0.538070723640264
2021-04-17,2021,"Lipscomb","App State",4,2,1,1,0,0,1442.55641035648,14.69624599284,1457.86647044054,0.493232896798621
2021-04-18,2021,"Lipscomb","App State",3,4,0,1,0,0,1427.02772268568,-15.528687670792,1473.39515811133,0.535471988647999
2021-04-21,2021,"Lipscomb","Belmont",2,11,0,1,0,0,1413.47867471628,-13.5490479694068,1503.39535619205,0.467208550669199
2021-04-23,2021,"Lipscomb","Kennesaw St.",2,7,0,0,0,0,1407.01181574437,-6.46685897191096,1596.79687160447,0.222995136962447
2021-04-25,2021,"Lipscomb","Kennesaw St.",8,4,1,0,0,1,1429.911338719,22.8995229746382,1573.89734862983,0.210361276736613
2021-04-25,2021,"Lipscomb","Kennesaw St.",0,7,0,0,0,2,1422.44442343276,-7.46691528624022,1581.36426391607,0.257479837456559
2021-04-27,2021,"Lipscomb","Tennessee",4,1,1,0,0,0,1447.0633106215,24.6188871887327,1657.69912908295,0.151072855560942
2021-04-30,2021,"Lipscomb","North Ala.",3,6,0,1,0,0,1425.27190651281,-21.7914041086839,1316.68090091629,0.751427727885653
2021-05-01,2021,"Lipscomb","North Ala.",3,5,0,1,0,0,1404.92289597071,-20.3490105421042,1337.02991145839,0.701690018693247
2021-05-02,2021,"Lipscomb","North Ala.",14,5,1,1,0,0,1415.05942315261,10.1365271819022,1326.89338427649,0.650464579934407
2021-05-07,2021,"Lipscomb","Bellarmine",5,3,1,0,0,0,1429.93566003072,14.8762368781134,1369.20025026858,0.487026314547815
2021-05-08,2021,"Lipscomb","Bellarmine",4,10,0,0,0,2,1414.57130707324,-15.3643529574845,1384.56460322607,0.529805274396019
2021-05-08,2021,"Lipscomb","Bellarmine",9,8,1,0,0,1,1429.48825586481,14.9169487915707,1369.6476544345,0.48562245546308
2021-05-13,2021,"Lipscomb","Southeast Mo. St.",2,3,0,1,0,0,1418.57779071038,-10.910465154435,1568.23237419958,0.376222936359826
2021-05-14,2021,"Lipscomb","Southeast Mo. St.",3,0,1,1,0,0,1437.50802251458,18.9302318042039,1549.30214239537,0.347233386061936
2021-05-15,2021,"Lipscomb","Southeast Mo. St.",4,8,0,1,0,0,1425.96237263206,-11.545649882519,1560.84779227789,0.398125858017898
2021-05-21,2021,"Lipscomb","Kennesaw St.",1,14,0,0,0,0,1416.72913942676,-9.23323320529678,1527.42833936167,0.318387351906785
2021-05-22,2021,"Lipscomb","Kennesaw St.",2,10,0,0,0,0,1408.1516369487,-8.57750247806462,1536.00584183974,0.29577594751947
2022-02-18,2022,"Lipscomb","Akron",9,4,1,1,0,0,1424.88563566203,10.3046132997397,1340.79530748214,0.644668506905526
2022-02-19,2022,"Lipscomb","Akron",12,4,1,1,0,0,1434.41633149749,9.53069583545676,1331.26461164669,0.671355316018732
2022-02-20,2022,"Lipscomb","Akron",5,6,0,1,0,0,1414.25858100744,-20.1577504900427,1351.42236213673,0.695094844484232
2022-02-25,2022,"Lipscomb","Bradley",14,0,1,1,0,0,1430.65946266378,16.4008816563402,1483.66851519225,0.434452356677923
2022-02-26,2022,"Lipscomb","Pittsburgh",0,16,0,1,0,0,1418.69474440748,-11.9647182563057,1544.00291865211,0.412576491596749
2022-02-27,2022,"Lipscomb","Pittsburgh",5,6,0,1,0,0,1406.95425636284,-11.7404880446337,1537.37217662816,0.404844415332197
2022-03-01,2022,"Lipscomb","Middle Tenn.",3,0,1,0,0,0,1425.72670879153,18.7724524286836,1453.68160563369,0.352674054183325
2022-03-02,2022,"Lipscomb","Belmont",1,5,0,1,0,0,1413.31941446031,-12.4072943312136,1528.63005296798,0.427837735559091
2022-03-04,2022,"Lipscomb","NIU",8,7,1,1,0,0,1423.1091728218,9.78975836148554,1326.42531394364,0.662422125466016
2022-03-06,2022,"Lipscomb","NIU",15,3,1,1,0,0,1432.18190528142,9.07273245961634,1317.35258148402,0.687147156564954
2022-03-08,2022,"Lipscomb","Austin Peay",10,6,1,0,0,0,1449.15397942018,16.9720741387682,1435.0275022321,0.414756064180408
2022-03-09,2022,"Lipscomb","Austin Peay",5,3,1,1,0,0,1461.41314495129,12.2591655311012,1422.768336701,0.577270154099959
2022-03-11,2022,"Lipscomb","Georgia",3,8,0,0,0,0,1454.22023723292,-7.19290771836716,1621.28336181119,0.24803130063335
2022-03-13,2022,"Lipscomb","Georgia",2,9,0,0,0,1,1447.46584276664,-6.75439446628012,1628.03775627747,0.232910154009659
2022-03-13,2022,"Lipscomb","Georgia",5,9,0,0,0,2,1441.10596254586,-6.35988022078268,1634.39763649826,0.219306214509748
2022-03-15,2022,"Lipscomb","Tennessee Tech",21,7,1,0,0,0,1461.87866105286,20.7726985070022,1541.22746617398,0.283700051482684
2022-03-18,2022,"Lipscomb","Jacksonville St.",1,10,0,1,0,0,1444.960850827,-16.9178102258551,1460.31707283592,0.583372766408795
2022-03-19,2022,"Lipscomb","Jacksonville St.",4,6,0,1,0,0,1429.43408001606,-15.5267708109433,1475.84384364686,0.535405890032527
2022-03-20,2022,"Lipscomb","Jacksonville St.",3,6,0,1,0,0,1415.20155702043,-14.2325229956344,1490.0763666425,0.490776655021875
2022-03-22,2022,"Lipscomb","Louisville",6,2,1,0,0,0,1439.3374404156,24.135883395171,1629.32936223369,0.167728158787205
2022-03-25,2022,"Lipscomb","Central Ark.",0,2,0,0,0,0,1425.38313677372,-13.9543036418788,1426.37339368267,0.481182884202716
2022-03-26,2022,"Lipscomb","Central Ark.",0,6,0,0,0,0,1412.58594547156,-12.7971913021618,1439.17058498483,0.441282458695236
2022-03-27,2022,"Lipscomb","Central Ark.",3,0,1,0,0,0,1429.83128401462,17.2453385430627,1421.92524644177,0.405333153687493
