"date","year","loc","loc_neut","match_id","home_team","away_team","home_runs","away_runs","home_win","away_win","home_conference","away_conference","conference_group_1_home","conference_group_2_home","conference_group_3_home","conference_group_1_away","conference_group_2_away","conference_group_3_away","last_year_bid_home","last_year_bid_away"
"03/20/2018",2018,0,0,92554,"Xavier","Kentucky","4","20",1,0,"Big East","SEC",0,0,0,1,0,0,1,1
"03/20/2018",2018,0,0,92555,"Georgia Tech","Auburn","6","4",1,0,"ACC","SEC",1,0,0,1,0,0,0,1
"03/20/2018",2018,1,0,92558,"Houston","Lamar University","3","1",1,0,"AAC","Southland",0,0,0,0,0,0,1,0
"03/20/2018",2018,0,0,92560,"Wichita St.","Oklahoma","2","1",1,0,"AAC","Big 12",0,0,0,0,1,0,0,1
"03/20/2018",2018,1,0,92562,"Iowa","Saint Louis","6","7",0,1,"Big Ten","Atlantic 10",0,0,1,0,0,0,1,0
"03/20/2018",2018,0,0,92564,"North Carolina","Maryland","13","1",1,0,"ACC","Big Ten",1,0,0,0,0,1,1,1
"03/20/2018",2018,0,0,92565,"Tennessee","ETSU","6","9",0,1,"SEC","SoCon",1,0,0,0,0,0,0,0
"03/20/2018",2018,1,0,92568,"Prairie View","SFA","8","2",1,0,"SWAC","Southland",0,0,0,0,0,0,0,0
"03/20/2018",2018,0,0,92569,"Northwestern St.","Louisiana Tech","3","6",0,1,"Southland","C-USA",0,0,0,0,0,1,0,0
"03/20/2018",2018,0,0,92571,"Missouri","Arkansas St.","11","1",1,0,"SEC","Sun Belt",1,0,0,0,0,0,0,0
"03/20/2018",2018,0,0,92572,"Ole Miss","New Orleans","9","4",1,0,"SEC","Southland",1,0,0,0,0,0,0,0
"03/20/2018",2018,0,0,92573,"LIU","Iona","9","4",1,0,"NEC","MAAC",0,0,0,0,0,0,0,0
"03/20/2018",2018,0,0,92575,"St. John's (NY)","Fairfield","1","2",0,1,"Big East","MAAC",0,0,0,0,0,0,1,0
"03/20/2018",2018,0,0,92576,"Northern Colo.","Air Force","6","12",1,0,"WAC","Mountain West",0,0,0,0,0,0,0,0
"03/20/2018",2018,1,0,92578,"Central Ark.","Oklahoma St.","1","3",0,1,"Southland","Big 12",0,0,0,0,1,0,0,1
"03/20/2018",2018,0,0,92579,"San Francisco","Nevada","3","6",0,1,"WCC","Mountain West",0,0,0,0,0,0,0,0
"03/20/2018",2018,1,0,92580,"Missouri St.","Southeast Mo. St.","10","5",0,1,"MVC","OVC",0,0,0,0,0,0,1,0
"03/20/2018",2018,1,0,92581,"Campbell","Duke","0","4",0,1,"Big South","ACC",0,0,0,1,0,0,0,0
"03/20/2018",2018,1,0,92582,"Kent St.","Youngstown St.","7","2",1,0,"MAC","Horizon",0,0,0,0,0,0,0,0
"03/20/2018",2018,1,0,92583,"Arizona","New Mexico St.","14","0",1,0,"Pac-12","WAC",0,1,0,0,0,0,1,0
"03/20/2018",2018,0,0,92584,"San Diego St.","CSU Bakersfield","5","4",1,0,"Mountain West","Big West",0,0,0,0,0,0,1,0
"03/20/2018",2018,1,0,92587,"Eastern Ill.","Indiana St.","8","10",1,0,"OVC","MVC",0,0,0,0,0,0,0,0
"03/20/2018",2018,1,0,92589,"Michigan","Oakland","10","3",0,1,"Big Ten","Horizon",0,0,1,0,0,0,1,0
"03/20/2018",2018,0,0,92632,"Hartford","Bryant","6","8",0,1,"America East","NEC",0,0,0,0,0,0,0,0
"03/20/2018",2018,1,0,92633,"App State","Wake Forest","3","7",0,1,"Sun Belt","ACC",0,0,0,1,0,0,0,1
"03/20/2018",2018,1,0,92635,"Alabama St.","Morehead St.","5","7",0,1,"SWAC","OVC",0,0,0,0,0,0,0,0
"03/20/2018",2018,1,0,92641,"South Carolina","The Citadel","3","4",0,1,"SEC","SoCon",1,0,0,0,0,0,0,0
"03/20/2018",2018,0,1,92642,"NJIT","Marist","5","9",0,1,"America East","MAAC",0,0,0,0,0,0,0,1
"03/20/2018",2018,1,0,92646,"Rhode Island","Sacred Heart","5","3",1,0,"Atlantic 10","NEC",0,0,0,0,0,0,0,0
"03/20/2018",2018,1,0,92648,"SIUE","Southern Ill.","3","8",0,1,"OVC","MVC",0,0,0,0,0,0,0,0
"03/20/2018",2018,0,0,92650,"Oral Roberts","Nebraska","11","4",0,1,"Summit League","Big Ten",0,0,0,0,0,1,1,1
"03/20/2018",2018,0,0,92651,"FIU","FGCU","6","13",1,0,"C-USA","ASUN",0,0,1,0,0,0,0,1
"03/21/2018",2018,1,0,92654,"Gardner-Webb","Wofford","4","7",0,1,"Big South","SoCon",0,0,0,0,0,0,0,0
"03/21/2018",2018,1,0,92655,"Elon","Maryland","3","11",1,0,"CAA","Big Ten",0,0,0,0,0,1,0,1
"03/21/2018",2018,1,0,92657,"LSU","Tulane","10","4",0,1,"SEC","AAC",1,0,0,0,0,0,1,0
"03/21/2018",2018,1,0,92658,"Texas St.","UIW","6","5",1,0,"Sun Belt","Southland",0,0,0,0,0,0,0,0
"03/21/2018",2018,0,0,92659,"USC Upstate","Charleston So.","1","6",0,1,"Big South","Big South",0,0,0,0,0,0,0,0
"03/21/2018",2018,0,0,92660,"Miami (FL)","Fla. Atlantic","9","11",1,0,"ACC","C-USA",1,0,0,0,0,1,0,0
"03/21/2018",2018,1,0,92661,"Bradley","Chicago St.","16","1",1,0,"MVC","WAC",0,0,0,0,0,0,0,0
"03/21/2018",2018,1,0,92663,"Florida","Jacksonville","10","3",0,1,"SEC","ASUN",1,0,0,0,0,0,1,0
"03/21/2018",2018,0,0,92664,"SFA","Grambling","14","3",0,1,"Southland","SWAC",0,0,0,0,0,0,0,0
"03/21/2018",2018,0,0,92665,"Charlotte","Arkansas","6","3",1,0,"C-USA","SEC",0,0,1,1,0,0,0,1
"03/21/2018",2018,0,0,92666,"Michigan St.","Central Mich.","1","3",0,1,"Big Ten","MAC",0,0,1,0,0,0,0,0
"03/21/2018",2018,0,0,92668,"Stetson","FIU","5","3",1,0,"ASUN","C-USA",0,0,0,0,0,1,0,0
"03/21/2018",2018,1,0,92670,"Grand Canyon","Kansas","5","6",0,1,"WAC","Big 12",0,0,0,0,1,0,0,0
"03/21/2018",2018,0,0,92672,"Illinois","CSUN","12","7",0,1,"Big Ten","Big West",0,0,1,0,0,0,0,0
"03/21/2018",2018,0,0,92673,"N.C. Central","High Point","8","7",1,0,"MEAC","Big South",0,0,0,0,0,0,0,0
"03/21/2018",2018,1,0,92674,"Florida St.","UCF","13","3",0,1,"ACC","AAC",1,0,0,0,0,0,1,1
"03/21/2018",2018,1,0,92675,"North Florida","South Fla.","5","12",1,0,"ASUN","AAC",0,0,0,0,0,0,0,1
"03/21/2018",2018,1,0,92676,"Mississippi St.","Texas Southern","11","6",0,1,"SEC","SWAC",1,0,0,0,0,0,1,1
"03/21/2018",2018,0,0,92678,"Kansas St.","Austin Peay","2","4",0,1,"Big 12","OVC",0,1,0,0,0,0,0,0
"03/21/2018",2018,1,0,92679,"Michigan","Western Mich.","7","6",1,0,"Big Ten","MAC",0,0,1,0,0,0,1,0
"03/21/2018",2018,0,0,92680,"Western Ky.","Louisville","5","8",0,1,"C-USA","ACC",0,0,1,1,0,0,0,1
"03/21/2018",2018,1,0,92681,"Georgia Tech","Mercer","2","6",0,1,"ACC","SoCon",1,0,0,0,0,0,0,0
"03/21/2018",2018,1,0,92682,"Houston","Prairie View","9","2",1,0,"AAC","SWAC",0,0,0,0,0,0,1,0
"03/21/2018",2018,1,0,92683,"Duke","UMES","9","5",1,0,"ACC","MEAC",1,0,0,0,0,0,0,0
"03/21/2018",2018,1,0,92685,"Jackson St.","Southeastern La.","4","3",1,0,"SWAC","Southland",0,0,0,0,0,0,0,1
"03/21/2018",2018,0,0,92686,"Furman","Col. of Charleston","6","15",1,0,"SoCon","CAA",0,0,0,0,0,0,0,0
"03/21/2018",2018,0,0,92688,"McNeese","Louisiana","2","5",0,1,"Southland","Sun Belt",0,0,0,0,0,0,0,0
"03/21/2018",2018,0,0,92689,"Missouri","Arkansas St.","14","9",0,1,"SEC","Sun Belt",1,0,0,0,0,0,0,0
"03/21/2018",2018,1,0,92691,"Alabama St.","Morehead St.","4","9",0,1,"SWAC","OVC",0,0,0,0,0,0,0,0
"03/21/2018",2018,0,0,92694,"Louisiana Tech","ULM","6","1",1,0,"C-USA","Sun Belt",0,0,1,0,0,0,0,0
"03/21/2018",2018,1,0,92695,"Missouri St.","Murray St.","5","4",1,0,"MVC","OVC",0,0,0,0,0,0,1,0
"03/21/2018",2018,0,0,92697,"Winthrop","Davidson","3","0",1,0,"Big South","Atlantic 10",0,0,0,0,0,0,0,1
"03/21/2018",2018,0,1,92712,"Vanderbilt","Belmont","5","8",0,1,"SEC","OVC",1,0,0,0,0,0,1,0
"03/21/2018",2018,1,0,92724,"Bowling Green","Dayton","5","4",1,0,"MAC","Atlantic 10",0,0,0,0,0,0,0,0
"03/21/2018",2018,0,0,92730,"Tennessee Tech","Alabama A&M","17","0",1,0,"OVC","SWAC",0,0,0,0,0,0,1,0
"03/21/2018",2018,1,0,92731,"Lipscomb","Middle Tenn.","7","8",0,1,"ASUN","C-USA",0,0,0,0,0,1,0,0
"03/21/2018",2018,0,0,92741,"Oral Roberts","Nebraska","10","11",0,1,"Summit League","Big Ten",0,0,0,0,0,1,1,1
"03/22/2018",2018,1,0,92747,"BYU","Gonzaga","6","4",1,0,"WCC","WCC",0,0,0,0,0,0,1,0
"03/22/2018",2018,0,0,92751,"Texas A&M","Ole Miss","4","5",0,1,"SEC","SEC",1,0,0,1,0,0,1,0
"03/23/2018",2018,1,0,92809,"George Washington","La Salle","11","6",0,1,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92811,"Vanderbilt","LSU","4","2",1,0,"SEC","SEC",1,0,0,1,0,0,1,1
"03/23/2018",2018,1,0,92813,"LMU (CA)","Pepperdine","2","6",0,1,"WCC","WCC",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92814,"Kennesaw St.","Grambling","26","7",0,1,"ASUN","SWAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92816,"Middle Tenn.","Charlotte","0","4",0,1,"C-USA","C-USA",0,0,1,0,0,1,0,0
"03/23/2018",2018,0,0,92817,"UNLV","San Diego St.","4","3",1,0,"Mountain West","Mountain West",0,0,0,0,0,0,0,1
"03/23/2018",2018,0,0,92820,"Presbyterian","Charleston So.","7","4",1,0,"Big South","Big South",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92821,"New Mexico","Air Force","4","10",1,0,"Mountain West","Mountain West",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92822,"Oklahoma","West Virginia","19","6",0,1,"Big 12","Big 12",0,1,0,0,1,0,1,1
"03/23/2018",2018,1,0,92824,"Butler","Valparaiso","2","9",0,1,"Big East","MVC",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92825,"Richmond","Massachusetts","17","5",0,1,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92826,"Southeastern La.","Houston Baptist","4","1",1,0,"Southland","Southland",0,0,0,0,0,0,1,0
"03/23/2018",2018,0,0,92827,"Utah Valley","Northern Colo.","4","8",0,1,"WAC","WAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92828,"South Fla.","UConn","4","6",0,1,"AAC","Big East",0,0,0,0,0,0,1,0
"03/23/2018",2018,0,0,92829,"USC Upstate","Dayton","5","6",0,1,"Big South","Atlantic 10",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92831,"Notre Dame","Wake Forest","5","2",1,0,"ACC","ACC",1,0,0,1,0,0,0,1
"03/23/2018",2018,1,0,92832,"New Mexico St.","Seattle U","12","6",0,1,"WAC","WAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92834,"Miami (FL)","Virginia","3","2",1,0,"ACC","ACC",1,0,0,1,0,0,0,1
"03/23/2018",2018,1,0,92835,"Baylor","Kansas","5","6",0,1,"Big 12","Big 12",0,1,0,0,1,0,1,0
"03/23/2018",2018,0,0,92836,"ULM","Arkansas St.","2","0",1,0,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92837,"Cal St. Fullerton","Long Beach St.","2","5",0,1,"Big West","Big West",0,0,0,0,0,0,1,1
"03/23/2018",2018,1,0,92838,"Georgia","South Carolina","7","5",1,0,"SEC","SEC",1,0,0,1,0,0,0,0
"03/23/2018",2018,0,0,92839,"Kentucky","Auburn","5","4",1,0,"SEC","SEC",1,0,0,1,0,0,1,1
"03/23/2018",2018,1,0,92840,"Eastern Mich.","Miami (OH)","3","4",0,1,"MAC","MAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92841,"Florida","Arkansas","3","6",0,1,"SEC","SEC",1,0,0,1,0,0,1,1
"03/23/2018",2018,1,0,92842,"Omaha","Oral Roberts","4","3",1,0,"Summit League","Summit League",0,0,0,0,0,0,0,1
"03/23/2018",2018,0,0,92845,"UTSA","Marshall","4","3",1,0,"C-USA","C-USA",0,0,1,0,0,1,0,0
"03/23/2018",2018,1,0,92847,"FGCU","UMBC","5","0",1,0,"ASUN","America East",0,0,0,0,0,0,1,1
"03/23/2018",2018,0,0,92848,"UAB","Louisiana Tech","3","0",1,0,"C-USA","C-USA",0,0,1,0,0,1,0,0
"03/23/2018",2018,0,0,92849,"Rutgers","Penn St.","4","1",1,0,"Big Ten","Big Ten",0,0,1,0,0,1,0,0
"03/23/2018",2018,0,0,92851,"TCU","Kansas St.","4","2",1,0,"Big 12","Big 12",0,1,0,0,1,0,1,0
"03/23/2018",2018,0,0,92857,"Grand Canyon","Chicago St.","3","2",1,0,"WAC","WAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92859,"Georgia St.","South Alabama","7","2",1,0,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,1
"03/23/2018",2018,1,0,92860,"Boston College","Virginia Tech","7","4",1,0,"ACC","ACC",1,0,0,1,0,0,0,0
"03/23/2018",2018,0,0,92861,"Western Mich.","Toledo","5","0",1,0,"MAC","MAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92862,"Davidson","Fordham","5","4",1,0,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,1,0
"03/23/2018",2018,0,0,92864,"Texas","Oklahoma St.","1","6",0,1,"Big 12","Big 12",0,1,0,0,1,0,1,1
"03/23/2018",2018,0,0,92865,"Northwestern","Illinois","4","5",0,1,"Big Ten","Big Ten",0,0,1,0,0,1,0,0
"03/23/2018",2018,1,0,92866,"Portland","San Francisco","4","6",0,1,"WCC","WCC",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92868,"Nebraska","Minnesota","1","5",0,1,"Big Ten","Big Ten",0,0,1,0,0,1,1,0
"03/23/2018",2018,1,0,92870,"Louisiana","Troy","2","6",0,1,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92872,"North Florida","Florida A&M","10","2",0,1,"ASUN","MEAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92873,"BYU","Gonzaga","6","2",1,0,"WCC","WCC",0,0,0,0,0,0,1,0
"03/23/2018",2018,1,0,92875,"Little Rock","UT Arlington","5","1",1,0,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92876,"Hawaii","Seton Hall","8","9",0,1,"Big West","Big East",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92877,"Tulane","Cincinnati","5","3",1,0,"AAC","AAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92878,"Fla. Atlantic","Southern Miss.","6","5",1,0,"C-USA","C-USA",0,0,1,0,0,1,0,1
"03/23/2018",2018,0,0,92880,"Pittsburgh","Duke","6","12",1,0,"ACC","ACC",1,0,0,1,0,0,0,0
"03/23/2018",2018,0,0,92881,"UCF","East Carolina","9","1",1,0,"AAC","AAC",0,0,0,0,0,0,1,0
"03/23/2018",2018,0,0,92883,"UNCW","Hofstra","3","5",0,1,"CAA","CAA",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92884,"Ohio St.","Georgetown","13","5",0,1,"Big Ten","Big East",0,0,1,0,0,0,0,0
"03/23/2018",2018,1,0,92887,"Coastal Carolina","Texas St.","8","0",1,0,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92888,"UCLA","Arizona St.","5","4",1,0,"Pac-12","Pac-12",0,1,0,0,1,0,1,0
"03/23/2018",2018,1,0,92889,"Mercer","Wofford","7","5",1,0,"SoCon","SoCon",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92890,"Louisville","Clemson","1","3",0,1,"ACC","ACC",1,0,0,1,0,0,1,1
"03/23/2018",2018,1,0,92892,"Southern Ill.","UC Irvine","2","6",0,1,"MVC","Big West",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92893,"Michigan","Michigan St.","12","3",0,1,"Big Ten","Big Ten",0,0,1,0,0,1,1,0
"03/23/2018",2018,0,0,92894,"Purdue Fort Wayne","North Dakota St.","1","2",0,1,"Horizon","Summit League",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92896,"Rice","Western Ky.","4","0",1,0,"C-USA","C-USA",0,0,1,0,0,1,1,0
"03/23/2018",2018,0,0,92898,"Utah","Sacramento St.","1","2",0,1,"Pac-12","WAC",0,1,0,0,0,0,0,1
"03/23/2018",2018,0,0,92900,"Murray St.","Eastern Ill.","7","4",1,0,"OVC","OVC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92901,"Belmont","UT Martin","6","3",1,0,"OVC","OVC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92902,"Houston","Memphis","2","0",1,0,"AAC","AAC",0,0,0,0,0,0,1,0
"03/23/2018",2018,1,0,92903,"Fresno St.","Nevada","1","5",0,1,"Mountain West","Mountain West",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92906,"UTRGV","CSU Bakersfield","5","8",0,1,"WAC","Big West",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92907,"Samford","ETSU","4","7",0,1,"SoCon","SoCon",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92908,"Wichita St.","Furman","11","1",1,0,"AAC","SoCon",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92910,"VCU","Rhode Island","5","2",1,0,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92911,"UIW","Lamar University","3","9",0,1,"Southland","Southland",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92913,"Nicholls","McNeese","1","0",1,0,"Southland","Southland",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92918,"North Carolina","Florida St.","16","8",0,1,"ACC","ACC",1,0,0,1,0,0,1,1
"03/23/2018",2018,0,0,92919,"Tennessee","Alabama","5","4",1,0,"SEC","SEC",1,0,0,1,0,0,0,0
"03/23/2018",2018,1,0,92920,"Saint Joseph's","Saint Louis","1","4",0,1,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92922,"Texas Southern","Ark.-Pine Bluff","10","12",0,1,"SWAC","SWAC",0,0,0,0,0,0,1,0
"03/23/2018",2018,1,0,92923,"Prairie View","Southern U.","11","13",0,1,"SWAC","SWAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92924,"Mississippi Val.","Alabama A&M","10","5",0,1,"SWAC","SWAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92926,"Col. of Charleston","William & Mary","5","1",1,0,"CAA","CAA",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92928,"Stanford","Southern California","5","1",1,0,"Pac-12","Pac-12",0,1,0,0,1,0,1,0
"03/23/2018",2018,1,0,92930,"Bowling Green","Ohio","6","4",1,0,"MAC","MAC",0,0,0,0,0,0,0,1
"03/23/2018",2018,0,0,92931,"Southeast Mo. St.","SIUE","11","6",0,1,"OVC","OVC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92932,"Abilene Christian","SFA","7","11",1,0,"Southland","Southland",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92933,"James Madison","Elon","4","3",1,0,"CAA","CAA",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92935,"Missouri","Mississippi St.","4","1",1,0,"SEC","SEC",1,0,0,1,0,0,0,1
"03/23/2018",2018,0,0,92936,"Northwestern St.","A&M-Corpus Christi","1","6",0,1,"Southland","Southland",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92941,"UC Santa Barbara","San Jose St.","9","2",1,0,"Big West","Mountain West",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92942,"Texas Tech","Northeastern","22","3",0,1,"Big 12","CAA",0,1,0,0,0,0,1,0
"03/23/2018",2018,0,0,92944,"Texas A&M","Ole Miss","7","6",1,0,"SEC","SEC",1,0,0,1,0,0,1,0
"03/23/2018",2018,1,0,92948,"Alcorn","Jackson St.","10","17",0,1,"SWAC","SWAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92954,"Missouri St.","CSUN","3","2",1,0,"MVC","Big West",0,0,0,0,0,0,1,0
"03/23/2018",2018,1,0,92955,"Campbell","Gardner-Webb","6","3",1,0,"Big South","Big South",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92956,"Kent St.","Ball St.","1","5",0,1,"MAC","MAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,92958,"Arizona","Washington St.","5","4",1,0,"Pac-12","Pac-12",0,1,0,0,1,0,1,0
"03/23/2018",2018,0,0,92962,"Ga. Southern","App State","2","0",1,0,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92963,"Santa Clara","Saint Mary's (CA)","5","4",1,0,"WCC","WCC",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92964,"Sam Houston","DBU","7","9",0,1,"Southland","MVC",0,0,0,0,0,0,1,1
"03/23/2018",2018,1,0,92967,"Maryland","Stetson","3","12",1,0,"Big Ten","ASUN",0,0,1,0,0,0,1,0
"03/23/2018",2018,1,0,92968,"The Citadel","Western Caro.","5","1",1,0,"SoCon","SoCon",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,92988,"Purdue","Lipscomb","6","2",1,0,"Big Ten","ASUN",0,0,1,0,0,0,0,0
"03/23/2018",2018,1,0,92991,"Cal Poly","Dartmouth","11","2",0,1,"Big West","Ivy League",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,93027,"Western Ill.","South Dakota St.","3","6",0,1,"Summit League","Summit League",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,93029,"Hartford","Maine","5","3",1,0,"America East","America East",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,93041,"Iowa","Indiana","2","4",0,1,"Big Ten","Big Ten",0,0,1,0,0,1,1,1
"03/23/2018",2018,0,0,93043,"UIC","Oakland","4","3",1,0,"Horizon","Horizon",0,0,0,0,0,0,1,0
"03/23/2018",2018,1,0,93044,"Indiana St.","Xavier","6","4",1,0,"MVC","Big East",0,0,0,0,0,0,0,1
"03/23/2018",2018,1,0,93049,"High Point","Radford","7","3",1,0,"Big South","Big South",0,0,0,0,0,0,0,1
"03/23/2018",2018,0,0,93050,"Winthrop","Longwood","4","3",1,0,"Big South","Big South",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,93053,"Tennessee Tech","Austin Peay","4","0",1,0,"OVC","OVC",0,0,0,0,0,0,1,0
"03/23/2018",2018,0,0,93055,"Illinois St.","Creighton","1","5",0,1,"MVC","Big East",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,93056,"Eastern Ky.","Morehead St.","10","4",0,1,"OVC","OVC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,93063,"UNC Greensboro","VMI","9","1",1,0,"SoCon","SoCon",0,0,0,0,0,0,1,0
"03/23/2018",2018,1,0,93068,"Cal Poly","Dartmouth","10","3",0,1,"Big West","Ivy League",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,93071,"Wright St.","Milwaukee","6","5",1,0,"Horizon","Horizon",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,93072,"Liberty","UNC Asheville","8","1",1,0,"ASUN","Big South",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,93073,"Purdue","Lipscomb","1","3",0,1,"Big Ten","ASUN",0,0,1,0,0,0,0,0
"03/23/2018",2018,0,0,93075,"NC State","Georgia Tech","4","13",1,0,"ACC","ACC",1,0,0,1,0,0,1,0
"03/23/2018",2018,0,0,93076,"NIU","Central Mich.","0","6",0,1,"MAC","MAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,93086,"UIC","Oakland","8","1",1,0,"Horizon","Horizon",0,0,0,0,0,0,1,0
"03/23/2018",2018,0,0,93087,"Iowa","Indiana","5","1",1,0,"Big Ten","Big Ten",0,0,1,0,0,1,1,1
"03/23/2018",2018,0,0,93097,"Winthrop","Longwood","8","0",1,0,"Big South","Big South",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,93098,"Illinois St.","Creighton","5","7",0,1,"MVC","Big East",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,93099,"High Point","Radford","15","6",0,1,"Big South","Big South",0,0,0,0,0,0,0,1
"03/23/2018",2018,0,0,93100,"Wright St.","Milwaukee","10","2",0,1,"Horizon","Horizon",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,93103,"Liberty","UNC Asheville","4","7",0,1,"ASUN","Big South",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,93107,"NC State","Georgia Tech","5","2",1,0,"ACC","ACC",1,0,0,1,0,0,1,0
"03/23/2018",2018,1,0,93109,"UNC Greensboro","VMI","6","3",1,0,"SoCon","SoCon",0,0,0,0,0,0,1,0
"03/23/2018",2018,0,0,93110,"North Carolina","Florida St.","3","6",0,1,"ACC","ACC",1,0,0,1,0,0,1,1
"03/23/2018",2018,0,0,93112,"Tennessee Tech","Austin Peay","15","12",1,0,"OVC","OVC",0,0,0,0,0,0,1,0
"03/23/2018",2018,0,0,93113,"NIU","Central Mich.","1","8",0,1,"MAC","MAC",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,93118,"Eastern Ky.","Morehead St.","2","10",1,0,"OVC","OVC",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,1,93121,"UMass Lowell","UAlbany","3","2",1,0,"America East","America East",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,1,93124,"UMass Lowell","UAlbany","0","1",0,1,"America East","America East",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,93130,"Central Conn. St.","Fairleigh Dickinson","5","3",1,0,"NEC","NEC",0,0,0,0,0,0,1,0
"03/23/2018",2018,1,0,93131,"Indiana St.","Xavier","4","3",1,0,"MVC","Big East",0,0,0,0,0,0,0,1
"03/23/2018",2018,0,0,93133,"Jacksonville St.","Jacksonville","4","6",0,1,"OVC","ASUN",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,93134,"Pacific","San Diego","4","7",0,1,"WCC","WCC",0,0,0,0,0,0,0,0
"03/23/2018",2018,0,0,93136,"New Orleans","Central Ark.","2","4",0,1,"Southland","Southland",0,0,0,0,0,0,0,0
"03/23/2018",2018,1,0,93138,"FIU","Old Dominion","5","4",1,0,"C-USA","C-USA",0,0,1,0,0,1,0,0
"03/24/2018",2018,1,0,93139,"George Washington","La Salle","5","4",1,0,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,0
"03/24/2018",2018,0,0,93141,"Vanderbilt","LSU","2","6",0,1,"SEC","SEC",1,0,0,1,0,0,1,1
