"","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"398",NA,"UC Riverside","/teams/526379","904","Big West",1,2022,NA
"399",NA,"UC San Diego","/teams/526575","904","Big West",1,2022,NA
"400",NA,"UC Santa Barbara","/teams/526374","904","Big West",1,2022,NA
"401",NA,"Col. of Charleston","/teams/526318","837","CAA",1,2022,NA
"402",NA,"Delaware","/teams/526398","837","CAA",1,2022,NA
"403",NA,"Elon","/teams/526320","837","CAA",1,2022,NA
"404",NA,"Hofstra","/teams/526426","837","CAA",1,2022,NA
"405",NA,"James Madison","/teams/526441","837","CAA",1,2022,NA
"406",NA,"Northeastern","/teams/526504","837","CAA",1,2022,NA
"407",NA,"Towson","/teams/526285","837","CAA",1,2022,NA
"408",NA,"UNCW","/teams/526487","837","CAA",1,2022,NA
"409",NA,"William & Mary","/teams/526309","837","CAA",1,2022,NA
"410",NA,"Charlotte","/teams/526485","24312","CUSA",1,2022,NA
"411",NA,"FIU","/teams/526410","24312","CUSA",1,2022,NA
"412",NA,"Fla. Atlantic","/teams/526409","24312","CUSA",1,2022,NA
"413",NA,"Louisiana Tech","/teams/526454","24312","CUSA",1,2022,NA
"414",NA,"Marshall","/teams/526461","24312","CUSA",1,2022,NA
"415",NA,"Middle Tenn.","/teams/526473","24312","CUSA",1,2022,NA
"416",NA,"Old Dominion","/teams/526516","24312","CUSA",1,2022,NA
"417",NA,"Rice","/teams/526533","24312","CUSA",1,2022,NA
"418",NA,"Southern Miss.","/teams/526562","24312","CUSA",1,2022,NA
"419",NA,"UAB","/teams/526343","24312","CUSA",1,2022,NA
"420",NA,"UTSA","/teams/526283","24312","CUSA",1,2022,NA
"421",NA,"Western Ky.","/teams/526306","24312","CUSA",1,2022,NA
"422",NA,"Milwaukee","/teams/526311","881","Horizon",1,2022,NA
"423",NA,"Northern Ky.","/teams/526507","881","Horizon",1,2022,NA
"424",NA,"Oakland","/teams/526511","881","Horizon",1,2022,NA
"425",NA,"Purdue Fort Wayne","/teams/526435","881","Horizon",1,2022,NA
"426",NA,"UIC","/teams/526432","881","Horizon",1,2022,NA
"427",NA,"Wright St.","/teams/526312","881","Horizon",1,2022,NA
"428",NA,"Youngstown St.","/teams/526315","881","Horizon",1,2022,NA
"429",NA,"Brown","/teams/526363","865","Ivy League",1,2022,NA
"430",NA,"Columbia","/teams/526389","865","Ivy League",1,2022,NA
"431",NA,"Cornell","/teams/526392","865","Ivy League",1,2022,NA
"432",NA,"Dartmouth","/teams/526394","865","Ivy League",1,2022,NA
"433",NA,"Harvard","/teams/526424","865","Ivy League",1,2022,NA
"434",NA,"Penn","/teams/526523","865","Ivy League",1,2022,NA
"435",NA,"Princeton","/teams/526528","865","Ivy League",1,2022,NA
"436",NA,"Yale","/teams/526314","865","Ivy League",1,2022,NA
"437",NA,"Canisius","/teams/526381","871","MAAC",1,2022,NA
"438",NA,"Fairfield","/teams/526406","871","MAAC",1,2022,NA
"439",NA,"Iona","/teams/526436","871","MAAC",1,2022,NA
"440",NA,"Manhattan","/teams/526459","871","MAAC",1,2022,NA
"441",NA,"Marist","/teams/526460","871","MAAC",1,2022,NA
"442",NA,"Monmouth","/teams/526479","871","MAAC",1,2022,NA
"443",NA,"Niagara","/teams/526496","871","MAAC",1,2022,NA
"444",NA,"Quinnipiac","/teams/526530","871","MAAC",1,2022,NA
"445",NA,"Rider","/teams/526535","871","MAAC",1,2022,NA
"446",NA,"Saint Peter's","/teams/526543","871","MAAC",1,2022,NA
"447",NA,"Siena","/teams/526552","871","MAAC",1,2022,NA
"448",NA,"Akron","/teams/526276","875","MAC",1,2022,NA
"449",NA,"Ball St.","/teams/526354","875","MAC",1,2022,NA
"450",NA,"Bowling Green","/teams/526360","875","MAC",1,2022,NA
"451",NA,"Central Mich.","/teams/526384","875","MAC",1,2022,NA
"452",NA,"Eastern Mich.","/teams/526404","875","MAC",1,2022,NA
"453",NA,"Kent St.","/teams/526444","875","MAC",1,2022,NA
"454",NA,"Miami (OH)","/teams/526469","875","MAC",1,2022,NA
"455",NA,"NIU","/teams/526506","875","MAC",1,2022,NA
"456",NA,"Ohio","/teams/526513","875","MAC",1,2022,NA
"457",NA,"Toledo","/teams/526284","875","MAC",1,2022,NA
"458",NA,"Western Mich.","/teams/526307","875","MAC",1,2022,NA
"459",NA,"Coppin St.","/teams/526391","876","MEAC",1,2022,NA
"460",NA,"Delaware St.","/teams/526397","876","MEAC",1,2022,NA
"461",NA,"Norfolk St.","/teams/526498","876","MEAC",1,2022,NA
"462",NA,"UMES","/teams/526464","876","MEAC",1,2022,NA
"463",NA,"Bradley","/teams/526361","884","MVC",1,2022,NA
"464",NA,"DBU","/teams/526319","884","MVC",1,2022,NA
"465",NA,"Evansville","/teams/526405","884","MVC",1,2022,NA
"466",NA,"Illinois St.","/teams/526430","884","MVC",1,2022,NA
"467",NA,"Indiana St.","/teams/526433","884","MVC",1,2022,NA
"468",NA,"Missouri St.","/teams/526564","884","MVC",1,2022,NA
"469",NA,"Southern Ill.","/teams/526560","884","MVC",1,2022,NA
"470",NA,"Valparaiso","/teams/526292","884","MVC",1,2022,NA
"471",NA,"Air Force","/teams/526288","5486","Mountain West",1,2022,NA
"472",NA,"Fresno St.","/teams/526369","5486","Mountain West",1,2022,NA
"473",NA,"Nevada","/teams/526491","5486","Mountain West",1,2022,NA
"474",NA,"New Mexico","/teams/526494","5486","Mountain West",1,2022,NA
"475",NA,"San Diego St.","/teams/526546","5486","Mountain West",1,2022,NA
"476",NA,"San Jose St.","/teams/526549","5486","Mountain West",1,2022,NA
"477",NA,"UNLV","/teams/526490","5486","Mountain West",1,2022,NA
"478",NA,"Bryant","/teams/526364","846","NEC",1,2022,NA
"479",NA,"Central Conn. St.","/teams/526382","846","NEC",1,2022,NA
"480",NA,"FDU","/teams/526407","846","NEC",1,2022,NA
"481",NA,"LIU","/teams/526451","846","NEC",1,2022,NA
"482",NA,"Merrimack","/teams/526317","846","NEC",1,2022,NA
"483",NA,"Mount St. Mary's","/teams/526481","846","NEC",1,2022,NA
"484",NA,"Sacred Heart","/teams/526537","846","NEC",1,2022,NA
"485",NA,"Wagner","/teams/526299","846","NEC",1,2022,NA
"486",NA,"Austin Peay","/teams/526353","902","OVC",1,2022,NA
"487",NA,"Belmont","/teams/526331","902","OVC",1,2022,NA
"488",NA,"Eastern Ill.","/teams/526402","902","OVC",1,2022,NA
"489",NA,"Morehead St.","/teams/526480","902","OVC",1,2022,NA
"490",NA,"Murray St.","/teams/526482","902","OVC",1,2022,NA
"491",NA,"SIUE","/teams/526561","902","OVC",1,2022,NA
"492",NA,"Southeast Mo. St.","/teams/526557","902","OVC",1,2022,NA
"493",NA,"Tennessee Tech","/teams/526571","902","OVC",1,2022,NA
"494",NA,"UT Martin","/teams/526573","902","OVC",1,2022,NA
"495",NA,"Arizona","/teams/526348","905","Pac-12",1,2022,NA
"496",NA,"Arizona St.","/teams/526347","905","Pac-12",1,2022,NA
"497",NA,"California","/teams/526375","905","Pac-12",1,2022,NA
"498",NA,"Oregon","/teams/526519","905","Pac-12",1,2022,NA
"499",NA,"Oregon St.","/teams/526518","905","Pac-12",1,2022,NA
"500",NA,"Southern California","/teams/526559","905","Pac-12",1,2022,NA
"501",NA,"Stanford","/teams/526567","905","Pac-12",1,2022,NA
"502",NA,"UCLA","/teams/526378","905","Pac-12",1,2022,NA
"503",NA,"Utah","/teams/526291","905","Pac-12",1,2022,NA
"504",NA,"Washington","/teams/526302","905","Pac-12",1,2022,NA
"505",NA,"Washington St.","/teams/526301","905","Pac-12",1,2022,NA
"506",NA,"Army West Point","/teams/526289","838","Patriot",1,2022,NA
"507",NA,"Bucknell","/teams/526365","838","Patriot",1,2022,NA
"508",NA,"Holy Cross","/teams/526427","838","Patriot",1,2022,NA
"509",NA,"Lafayette","/teams/526447","838","Patriot",1,2022,NA
"510",NA,"Lehigh","/teams/526449","838","Patriot",1,2022,NA
"511",NA,"Navy","/teams/526290","838","Patriot",1,2022,NA
"512",NA,"Alabama","/teams/526342","911","SEC",1,2022,NA
"513",NA,"Arkansas","/teams/526350","911","SEC",1,2022,NA
"514",NA,"Auburn","/teams/526352","911","SEC",1,2022,NA
"515",NA,"Florida","/teams/526412","911","SEC",1,2022,NA
"516",NA,"Georgia","/teams/526420","911","SEC",1,2022,NA
"517",NA,"Kentucky","/teams/526445","911","SEC",1,2022,NA
"518",NA,"LSU","/teams/526453","911","SEC",1,2022,NA
"519",NA,"Mississippi St.","/teams/526475","911","SEC",1,2022,NA
"520",NA,"Missouri","/teams/526478","911","SEC",1,2022,NA
"521",NA,"Ole Miss","/teams/526477","911","SEC",1,2022,NA
"522",NA,"South Carolina","/teams/526554","911","SEC",1,2022,NA
"523",NA,"Tennessee","/teams/526572","911","SEC",1,2022,NA
"524",NA,"Texas A&M","/teams/526277","911","SEC",1,2022,NA
"525",NA,"Vanderbilt","/teams/526293","911","SEC",1,2022,NA
"526",NA,"Alabama A&M","/teams/526340","916","SWAC",1,2022,NA
"527",NA,"Alabama St.","/teams/526341","916","SWAC",1,2022,NA
"528",NA,"Alcorn","/teams/526345","916","SWAC",1,2022,NA
"529",NA,"Ark.-Pine Bluff","/teams/526326","916","SWAC",1,2022,NA
"530",NA,"Bethune-Cookman","/teams/526357","916","SWAC",1,2022,NA
"531",NA,"Florida A&M","/teams/526408","916","SWAC",1,2022,NA
"532",NA,"Grambling","/teams/526422","916","SWAC",1,2022,NA
"533",NA,"Jackson St.","/teams/526438","916","SWAC",1,2022,NA
"534",NA,"Mississippi Val.","/teams/526476","916","SWAC",1,2022,NA
"535",NA,"Prairie View","/teams/526527","916","SWAC",1,2022,NA
"536",NA,"Southern U.","/teams/526563","916","SWAC",1,2022,NA
"537",NA,"Texas Southern","/teams/526279","916","SWAC",1,2022,NA
"538",NA,"ETSU","/teams/526401","912","SoCon",1,2022,NA
"539",NA,"Mercer","/teams/526468","912","SoCon",1,2022,NA
"540",NA,"Samford","/teams/526545","912","SoCon",1,2022,NA
"541",NA,"The Citadel","/teams/526386","912","SoCon",1,2022,NA
"542",NA,"UNC Greensboro","/teams/526486","912","SoCon",1,2022,NA
"543",NA,"VMI","/teams/526296","912","SoCon",1,2022,NA
"544",NA,"Western Caro.","/teams/526304","912","SoCon",1,2022,NA
"545",NA,"Wofford","/teams/526329","912","SoCon",1,2022,NA
"546",NA,"A&M-Corpus Christi","/teams/526333","914","Southland",1,2022,NA
"547",NA,"Houston Christian","/teams/526428","914","Southland",1,2022,NA
"548",NA,"McNeese","/teams/526466","914","Southland",1,2022,NA
"549",NA,"New Orleans","/teams/526495","914","Southland",1,2022,NA
"550",NA,"Nicholls","/teams/526497","914","Southland",1,2022,NA
"551",NA,"Northwestern St.","/teams/526508","914","Southland",1,2022,NA
"552",NA,"Southeastern La.","/teams/526558","914","Southland",1,2022,NA
"553",NA,"UIW","/teams/526328","914","Southland",1,2022,NA
"554",NA,"North Dakota St.","/teams/526502","819","Summit League",1,2022,NA
"555",NA,"Northern Colo.","/teams/526505","819","Summit League",1,2022,NA
"556",NA,"Omaha","/teams/526489","819","Summit League",1,2022,NA
"557",NA,"Oral Roberts","/teams/526517","819","Summit League",1,2022,NA
"558",NA,"South Dakota St.","/teams/526555","819","Summit League",1,2022,NA
"559",NA,"St. Thomas (MN)","/teams/526895","819","Summit League",1,2022,NA
"560",NA,"Western Ill.","/teams/526305","819","Summit League",1,2022,NA
"561",NA,"App State","/teams/526346","818","Sun Belt",1,2022,NA
"562",NA,"Arkansas St.","/teams/526349","818","Sun Belt",1,2022,NA
"563",NA,"Coastal Carolina","/teams/526388","818","Sun Belt",1,2022,NA
"564",NA,"Ga. Southern","/teams/526417","818","Sun Belt",1,2022,NA
"565",NA,"Georgia St.","/teams/526418","818","Sun Belt",1,2022,NA
"566",NA,"Little Rock","/teams/526351","818","Sun Belt",1,2022,NA
"567",NA,"Louisiana","/teams/526566","818","Sun Belt",1,2022,NA
"568",NA,"South Alabama","/teams/526553","818","Sun Belt",1,2022,NA
"569",NA,"Texas St.","/teams/526565","818","Sun Belt",1,2022,NA
"570",NA,"Troy","/teams/526286","818","Sun Belt",1,2022,NA
"571",NA,"ULM","/teams/526503","818","Sun Belt",1,2022,NA
"572",NA,"UT Arlington","/teams/526281","818","Sun Belt",1,2022,NA
"573",NA,"Cincinnati","/teams/526385","823","The American",1,2022,NA
"574",NA,"East Carolina","/teams/526400","823","The American",1,2022,NA
"575",NA,"Houston","/teams/526429","823","The American",1,2022,NA
"576",NA,"Memphis","/teams/526467","823","The American",1,2022,NA
"577",NA,"South Fla.","/teams/526556","823","The American",1,2022,NA
"578",NA,"Tulane","/teams/526287","823","The American",1,2022,NA
"579",NA,"UCF","/teams/526383","823","The American",1,2022,NA
"580",NA,"Wichita St.","/teams/526308","823","The American",1,2022,NA
"581",NA,"Abilene Christian","/teams/526339","923","WAC",1,2022,NA
"582",NA,"California Baptist","/teams/526338","923","WAC",1,2022,NA
"583",NA,"Grand Canyon","/teams/526322","923","WAC",1,2022,NA
"584",NA,"Lamar University","/teams/526448","923","WAC",1,2022,NA
"585",NA,"New Mexico St.","/teams/526493","923","WAC",1,2022,NA
"586",NA,"SFA","/teams/526568","923","WAC",1,2022,NA
"587",NA,"Sacramento St.","/teams/526373","923","WAC",1,2022,NA
"588",NA,"Sam Houston","/teams/526544","923","WAC",1,2022,NA
"589",NA,"Seattle U","/teams/526325","923","WAC",1,2022,NA
"590",NA,"Tarleton St.","/teams/526274","923","WAC",1,2022,NA
"591",NA,"UTRGV","/teams/526521","923","WAC",1,2022,NA
"592",NA,"Utah Tech","/teams/526275","923","WAC",1,2022,NA
"593",NA,"Utah Valley","/teams/526336","923","WAC",1,2022,NA
"594",NA,"BYU","/teams/526362","922","WCC",1,2022,NA
"595",NA,"Gonzaga","/teams/526421","922","WCC",1,2022,NA
"596",NA,"LMU (CA)","/teams/526457","922","WCC",1,2022,NA
"597",NA,"Pacific","/teams/526520","922","WCC",1,2022,NA
"598",NA,"Pepperdine","/teams/526524","922","WCC",1,2022,NA
"599",NA,"Portland","/teams/526526","922","WCC",1,2022,NA
"600",NA,"Saint Mary's (CA)","/teams/526542","922","WCC",1,2022,NA
"601",NA,"San Diego","/teams/526547","922","WCC",1,2022,NA
"602",NA,"San Francisco","/teams/526548","922","WCC",1,2022,NA
"603",NA,"Santa Clara","/teams/526550","922","WCC",1,2022,NA
"604",NA,"Boston College","/teams/548094","821","ACC",1,2023,NA
"605",NA,"Clemson","/teams/548122","821","ACC",1,2023,NA
"606",NA,"Duke","/teams/548134","821","ACC",1,2023,NA
"607",NA,"Florida St.","/teams/548146","821","ACC",1,2023,NA
"608",NA,"Georgia Tech","/teams/548154","821","ACC",1,2023,NA
"609",NA,"Louisville","/teams/548189","821","ACC",1,2023,NA
"610",NA,"Miami (FL)","/teams/548204","821","ACC",1,2023,NA
"611",NA,"NC State","/teams/548234","821","ACC",1,2023,NA
"612",NA,"North Carolina","/teams/548218","821","ACC",1,2023,NA
"613",NA,"Notre Dame","/teams/548243","821","ACC",1,2023,NA
"614",NA,"Pittsburgh","/teams/548258","821","ACC",1,2023,NA
"615",NA,"Virginia","/teams/548019","821","ACC",1,2023,NA
"616",NA,"Virginia Tech","/teams/548006","821","ACC",1,2023,NA
"617",NA,"Wake Forest","/teams/548035","821","ACC",1,2023,NA
"618",NA,"Austin Peay","/teams/548088","920","ASUN",1,2023,NA
"619",NA,"Bellarmine","/teams/548307","920","ASUN",1,2023,NA
"620",NA,"Central Ark.","/teams/548051","920","ASUN",1,2023,NA
"621",NA,"Eastern Ky.","/teams/548138","920","ASUN",1,2023,NA
"622",NA,"FGCU","/teams/548070","920","ASUN",1,2023,NA
"623",NA,"Jacksonville","/teams/548175","920","ASUN",1,2023,NA
"624",NA,"Jacksonville St.","/teams/548174","920","ASUN",1,2023,NA
"625",NA,"Kennesaw St.","/teams/548058","920","ASUN",1,2023,NA
"626",NA,"Liberty","/teams/548184","920","ASUN",1,2023,NA
"627",NA,"Lipscomb","/teams/548069","920","ASUN",1,2023,NA
"628",NA,"North Ala.","/teams/548072","920","ASUN",1,2023,NA
"629",NA,"North Florida","/teams/548062","920","ASUN",1,2023,NA
"630",NA,"Queens (NC)","/teams/548435","920","ASUN",1,2023,NA
"631",NA,"Stetson","/teams/548302","920","ASUN",1,2023,NA
"632",NA,"Binghamton","/teams/548093","845","America East",1,2023,NA
"633",NA,"Bryant","/teams/548099","845","America East",1,2023,NA
"634",NA,"Maine","/teams/548192","845","America East",1,2023,NA
"635",NA,"NJIT","/teams/548226","845","America East",1,2023,NA
"636",NA,"UAlbany","/teams/548079","845","America East",1,2023,NA
"637",NA,"UMBC","/teams/548196","845","America East",1,2023,NA
"638",NA,"UMass Lowell","/teams/548190","845","America East",1,2023,NA
"639",NA,"Davidson","/teams/548130","820","Atlantic 10",1,2023,NA
"640",NA,"Dayton","/teams/548131","820","Atlantic 10",1,2023,NA
"641",NA,"Fordham","/teams/548148","820","Atlantic 10",1,2023,NA
"642",NA,"George Mason","/teams/548149","820","Atlantic 10",1,2023,NA
"643",NA,"George Washington","/teams/548150","820","Atlantic 10",1,2023,NA
"644",NA,"Massachusetts","/teams/548199","820","Atlantic 10",1,2023,NA
"645",NA,"Rhode Island","/teams/548265","820","Atlantic 10",1,2023,NA
"646",NA,"Richmond","/teams/548267","820","Atlantic 10",1,2023,NA
"647",NA,"Saint Joseph's","/teams/548273","820","Atlantic 10",1,2023,NA
"648",NA,"Saint Louis","/teams/548274","820","Atlantic 10",1,2023,NA
"649",NA,"St. Bonaventure","/teams/548271","820","Atlantic 10",1,2023,NA
"650",NA,"VCU","/teams/547984","820","Atlantic 10",1,2023,NA
"651",NA,"Baylor","/teams/548091","25354","Big 12",1,2023,NA
"652",NA,"Kansas","/teams/548178","25354","Big 12",1,2023,NA
"653",NA,"Kansas St.","/teams/548177","25354","Big 12",1,2023,NA
"654",NA,"Oklahoma","/teams/548248","25354","Big 12",1,2023,NA
"655",NA,"Oklahoma St.","/teams/548247","25354","Big 12",1,2023,NA
"656",NA,"TCU","/teams/547862","25354","Big 12",1,2023,NA
"657",NA,"Texas","/teams/547866","25354","Big 12",1,2023,NA
"658",NA,"Texas Tech","/teams/547864","25354","Big 12",1,2023,NA
"659",NA,"West Virginia","/teams/548038","25354","Big 12",1,2023,NA
"660",NA,"Butler","/teams/548101","30184","Big East",1,2023,NA
"661",NA,"Creighton","/teams/548128","30184","Big East",1,2023,NA
"662",NA,"Georgetown","/teams/548151","30184","Big East",1,2023,NA
"663",NA,"Seton Hall","/teams/548284","30184","Big East",1,2023,NA
"664",NA,"St. John's (NY)","/teams/548272","30184","Big East",1,2023,NA
"665",NA,"UConn","/teams/548125","30184","Big East",1,2023,NA
"666",NA,"Villanova","/teams/547973","30184","Big East",1,2023,NA
"667",NA,"Xavier","/teams/548048","30184","Big East",1,2023,NA
"668",NA,"Campbell","/teams/548115","826","Big South",1,2023,NA
"669",NA,"Charleston So.","/teams/548090","826","Big South",1,2023,NA
"670",NA,"Gardner-Webb","/teams/548056","826","Big South",1,2023,NA
"671",NA,"High Point","/teams/548067","826","Big South",1,2023,NA
"672",NA,"Longwood","/teams/548186","826","Big South",1,2023,NA
"673",NA,"Presbyterian","/teams/548059","826","Big South",1,2023,NA
"674",NA,"Radford","/teams/548264","826","Big South",1,2023,NA
"675",NA,"UNC Asheville","/teams/548217","826","Big South",1,2023,NA
"676",NA,"USC Upstate","/teams/548065","826","Big South",1,2023,NA
"677",NA,"Winthrop","/teams/548045","826","Big South",1,2023,NA
"678",NA,"Illinois","/teams/548166","827","Big Ten",1,2023,NA
"679",NA,"Indiana","/teams/548169","827","Big Ten",1,2023,NA
"680",NA,"Iowa","/teams/548172","827","Big Ten",1,2023,NA
"681",NA,"Maryland","/teams/548197","827","Big Ten",1,2023,NA
"682",NA,"Michigan","/teams/548206","827","Big Ten",1,2023,NA
"683",NA,"Michigan St.","/teams/548205","827","Big Ten",1,2023,NA
"684",NA,"Minnesota","/teams/548208","827","Big Ten",1,2023,NA
"685",NA,"Nebraska","/teams/548222","827","Big Ten",1,2023,NA
"686",NA,"Northwestern","/teams/548242","827","Big Ten",1,2023,NA
"687",NA,"Ohio St.","/teams/548245","827","Big Ten",1,2023,NA
"688",NA,"Penn St.","/teams/548255","827","Big Ten",1,2023,NA
"689",NA,"Purdue","/teams/548262","827","Big Ten",1,2023,NA
"690",NA,"Rutgers","/teams/548269","827","Big Ten",1,2023,NA
"691",NA,"CSU Bakersfield","/teams/548103","904","Big West",1,2023,NA
"692",NA,"CSUN","/teams/548107","904","Big West",1,2023,NA
"693",NA,"Cal Poly","/teams/548102","904","Big West",1,2023,NA
"694",NA,"Cal St. Fullerton","/teams/548105","904","Big West",1,2023,NA
"695",NA,"Hawaii","/teams/548160","904","Big West",1,2023,NA
"696",NA,"Long Beach St.","/teams/548106","904","Big West",1,2023,NA
"697",NA,"UC Davis","/teams/548111","904","Big West",1,2023,NA
"698",NA,"UC Irvine","/teams/548112","904","Big West",1,2023,NA
"699",NA,"UC Riverside","/teams/548114","904","Big West",1,2023,NA
"700",NA,"UC San Diego","/teams/548308","904","Big West",1,2023,NA
"701",NA,"UC Santa Barbara","/teams/548109","904","Big West",1,2023,NA
"702",NA,"Col. of Charleston","/teams/548053","837","CAA",1,2023,NA
"703",NA,"Delaware","/teams/548133","837","CAA",1,2023,NA
"704",NA,"Elon","/teams/548055","837","CAA",1,2023,NA
"705",NA,"Hofstra","/teams/548161","837","CAA",1,2023,NA
"706",NA,"Monmouth","/teams/548213","837","CAA",1,2023,NA
"707",NA,"N.C. A&T","/teams/548233","837","CAA",1,2023,NA
"708",NA,"Northeastern","/teams/548237","837","CAA",1,2023,NA
"709",NA,"Stony Brook","/teams/548303","837","CAA",1,2023,NA
"710",NA,"Towson","/teams/547869","837","CAA",1,2023,NA
"711",NA,"UNCW","/teams/548221","837","CAA",1,2023,NA
"712",NA,"William & Mary","/teams/548044","837","CAA",1,2023,NA
"713",NA,"Charlotte","/teams/548219","24312","CUSA",1,2023,NA
"714",NA,"DBU","/teams/548054","24312","CUSA",1,2023,NA
"715",NA,"FIU","/teams/548145","24312","CUSA",1,2023,NA
"716",NA,"Fla. Atlantic","/teams/548144","24312","CUSA",1,2023,NA
"717",NA,"Louisiana Tech","/teams/548188","24312","CUSA",1,2023,NA
"718",NA,"Middle Tenn.","/teams/548207","24312","CUSA",1,2023,NA
"719",NA,"Rice","/teams/548266","24312","CUSA",1,2023,NA
"720",NA,"UAB","/teams/548078","24312","CUSA",1,2023,NA
"721",NA,"UTSA","/teams/547867","24312","CUSA",1,2023,NA
"722",NA,"Western Ky.","/teams/548041","24312","CUSA",1,2023,NA
"723",NA,"Hartford","/teams/548158","99000","DI Independent",1,2023,NA
"724",NA,"Milwaukee","/teams/548046","881","Horizon",1,2023,NA
"725",NA,"Northern Ky.","/teams/548240","881","Horizon",1,2023,NA
"726",NA,"Oakland","/teams/548244","881","Horizon",1,2023,NA
"727",NA,"Purdue Fort Wayne","/teams/548170","881","Horizon",1,2023,NA
"728",NA,"Wright St.","/teams/548047","881","Horizon",1,2023,NA
"729",NA,"Youngstown St.","/teams/548050","881","Horizon",1,2023,NA
"730",NA,"Brown","/teams/548098","865","Ivy League",1,2023,NA
"731",NA,"Columbia","/teams/548124","865","Ivy League",1,2023,NA
"732",NA,"Cornell","/teams/548127","865","Ivy League",1,2023,NA
"733",NA,"Dartmouth","/teams/548129","865","Ivy League",1,2023,NA
"734",NA,"Harvard","/teams/548159","865","Ivy League",1,2023,NA
"735",NA,"Penn","/teams/548256","865","Ivy League",1,2023,NA
"736",NA,"Princeton","/teams/548261","865","Ivy League",1,2023,NA
"737",NA,"Yale","/teams/548049","865","Ivy League",1,2023,NA
"738",NA,"Canisius","/teams/548116","871","MAAC",1,2023,NA
"739",NA,"Fairfield","/teams/548141","871","MAAC",1,2023,NA
"740",NA,"Iona","/teams/548171","871","MAAC",1,2023,NA
"741",NA,"Manhattan","/teams/548193","871","MAAC",1,2023,NA
"742",NA,"Marist","/teams/548194","871","MAAC",1,2023,NA
"743",NA,"Mount St. Mary's","/teams/548215","871","MAAC",1,2023,NA
"744",NA,"Niagara","/teams/548230","871","MAAC",1,2023,NA
"745",NA,"Quinnipiac","/teams/548263","871","MAAC",1,2023,NA
"746",NA,"Rider","/teams/548268","871","MAAC",1,2023,NA
"747",NA,"Saint Peter's","/teams/548276","871","MAAC",1,2023,NA
"748",NA,"Siena","/teams/548285","871","MAAC",1,2023,NA
"749",NA,"Akron","/teams/547860","875","MAC",1,2023,NA
"750",NA,"Ball St.","/teams/548089","875","MAC",1,2023,NA
"751",NA,"Bowling Green","/teams/548095","875","MAC",1,2023,NA
"752",NA,"Central Mich.","/teams/548119","875","MAC",1,2023,NA
"753",NA,"Eastern Mich.","/teams/548139","875","MAC",1,2023,NA
"754",NA,"Kent St.","/teams/548179","875","MAC",1,2023,NA
"755",NA,"Miami (OH)","/teams/548203","875","MAC",1,2023,NA
"756",NA,"NIU","/teams/548239","875","MAC",1,2023,NA
"757",NA,"Ohio","/teams/548246","875","MAC",1,2023,NA
"758",NA,"Toledo","/teams/547868","875","MAC",1,2023,NA
"759",NA,"Western Mich.","/teams/548042","875","MAC",1,2023,NA
"760",NA,"Belmont","/teams/548066","884","MVC",1,2023,NA
"761",NA,"Bradley","/teams/548096","884","MVC",1,2023,NA
"762",NA,"Evansville","/teams/548140","884","MVC",1,2023,NA
"763",NA,"Illinois St.","/teams/548165","884","MVC",1,2023,NA
"764",NA,"Indiana St.","/teams/548168","884","MVC",1,2023,NA
"765",NA,"Missouri St.","/teams/548297","884","MVC",1,2023,NA
"766",NA,"Murray St.","/teams/548216","884","MVC",1,2023,NA
"767",NA,"Southern Ill.","/teams/548293","884","MVC",1,2023,NA
"768",NA,"UIC","/teams/548167","884","MVC",1,2023,NA
"769",NA,"Valparaiso","/teams/547947","884","MVC",1,2023,NA
"770",NA,"Air Force","/teams/547889","5486","Mountain West",1,2023,NA
"771",NA,"Fresno St.","/teams/548104","5486","Mountain West",1,2023,NA
"772",NA,"Nevada","/teams/548225","5486","Mountain West",1,2023,NA
"773",NA,"New Mexico","/teams/548228","5486","Mountain West",1,2023,NA
"774",NA,"San Diego St.","/teams/548279","5486","Mountain West",1,2023,NA
"775",NA,"San Jose St.","/teams/548282","5486","Mountain West",1,2023,NA
"776",NA,"UNLV","/teams/548224","5486","Mountain West",1,2023,NA
"777",NA,"Central Conn. St.","/teams/548117","846","NEC",1,2023,NA
"778",NA,"Coppin St.","/teams/548126","846","NEC",1,2023,NA
"779",NA,"Delaware St.","/teams/548132","846","NEC",1,2023,NA
