"team_name","conference_id","team_url","division","year","team_id","conference","season_id"
"Alabama St.","916","/teams/573997",1,2024,7,"SWAC",16580
"Alcorn","916","/teams/574001",1,2024,17,"SWAC",16580
"Ark.-Pine Bluff","916","/teams/573982",1,2024,2678,"SWAC",16580
"Bethune-Cookman","916","/teams/574013",1,2024,61,"SWAC",16580
"Florida A&M","916","/teams/574064",1,2024,228,"SWAC",16580
"Florida A&M","916","/teams/574064",1,2024,228,"SWAC",16580
"Grambling","916","/teams/574078",1,2024,261,"SWAC",16580
"Jackson St.","916","/teams/574094",1,2024,314,"SWAC",16580
"Mississippi Val.","916","/teams/574131",1,2024,432,"SWAC",16580
"Prairie View","916","/teams/574181",1,2024,553,"SWAC",16580
"Southern U.","916","/teams/574217",1,2024,665,"SWAC",16580
"Texas Southern","916","/teams/573915",1,2024,699,"SWAC",16580
"Texas Southern","916","/teams/573915",1,2024,699,"SWAC",16580
"ETSU","912","/teams/574057",1,2024,198,"SoCon",16580
"Mercer","912","/teams/574123",1,2024,406,"SoCon",16580
"Samford","912","/teams/574199",1,2024,625,"SoCon",16580
"The Citadel","912","/teams/574042",1,2024,141,"SoCon",16580
"UNC Greensboro","912","/teams/574141",1,2024,459,"SoCon",16580
"VMI","912","/teams/573952",1,2024,741,"SoCon",16580
"Western Caro.","912","/teams/573960",1,2024,769,"SoCon",16580
"Wofford","912","/teams/573985",1,2024,2915,"SoCon",16580
"A&M-Corpus Christi","914","/teams/573989",1,2024,26172,"Southland",16580
"Houston Christian","914","/teams/574084",1,2024,287,"Southland",16580
"Houston Christian","914","/teams/574084",1,2024,287,"Southland",16580
"Lamar University","914","/teams/574103",1,2024,346,"Southland",16580
"McNeese","914","/teams/574121",1,2024,402,"Southland",16580
"New Orleans","914","/teams/574150",1,2024,474,"Southland",16580
"Nicholls","914","/teams/574152",1,2024,483,"Southland",16580
"Northwestern St.","914","/teams/574162",1,2024,508,"Southland",16580
"Northwestern St.","914","/teams/574162",1,2024,508,"Southland",16580
"Southeastern La.","914","/teams/574212",1,2024,655,"Southland",16580
"UIW","914","/teams/573984",1,2024,2743,"Southland",16580
"North Dakota St.","819","/teams/574156",1,2024,493,"Summit League",16580
"Northern Colo.","819","/teams/574159",1,2024,502,"Summit League",16580
"Omaha","819","/teams/574144",1,2024,464,"Summit League",16580
"Oral Roberts","819","/teams/574171",1,2024,527,"Summit League",16580
"South Dakota St.","819","/teams/574209",1,2024,649,"Summit League",16580
"St. Thomas (MN)","819","/teams/573909",1,2024,620,"Summit League",16580
"App State","818","/teams/574002",1,2024,27,"Sun Belt",16580
"Arkansas St.","818","/teams/574005",1,2024,30,"Sun Belt",16580
"Arkansas St.","818","/teams/574005",1,2024,30,"Sun Belt",16580
"Coastal Carolina","818","/teams/574044",1,2024,149,"Sun Belt",16580
"Ga. Southern","818","/teams/574073",1,2024,253,"Sun Belt",16580
"Georgia St.","818","/teams/574074",1,2024,254,"Sun Belt",16580
"Georgia St.","818","/teams/574074",1,2024,254,"Sun Belt",16580
"James Madison","818","/teams/574097",1,2024,317,"Sun Belt",16580
"Louisiana","818","/teams/574220",1,2024,671,"Sun Belt",16580
"Marshall","818","/teams/574116",1,2024,388,"Sun Belt",16580
"Old Dominion","818","/teams/574170",1,2024,523,"Sun Belt",16580
"South Alabama","818","/teams/574207",1,2024,646,"Sun Belt",16580
"South Alabama","818","/teams/574207",1,2024,646,"Sun Belt",16580
"Southern Miss.","818","/teams/574216",1,2024,664,"Sun Belt",16580
"Texas St.","818","/teams/574219",1,2024,670,"Sun Belt",16580
"Texas St.","818","/teams/574219",1,2024,670,"Sun Belt",16580
"Troy","818","/teams/573922",1,2024,716,"Sun Belt",16580
"ULM","818","/teams/574157",1,2024,498,"Sun Belt",16580
"Charlotte","823","/teams/574140",1,2024,458,"AAC",16580
"East Carolina","823","/teams/574056",1,2024,196,"AAC",16580
"Fla. Atlantic","823","/teams/574065",1,2024,229,"AAC",16580
"Memphis","823","/teams/574122",1,2024,404,"AAC",16580
"Rice","823","/teams/574187",1,2024,574,"AAC",16580
"South Fla.","823","/teams/574210",1,2024,651,"AAC",16580
"Tulane","823","/teams/573923",1,2024,718,"AAC",16580
"UAB","823","/teams/573999",1,2024,9,"AAC",16580
"UTSA","823","/teams/573919",1,2024,706,"AAC",16580
"Wichita St.","823","/teams/573964",1,2024,782,"AAC",16580
"Abilene Christian","923","/teams/573995",1,2024,2,"WAC",16580
"California Baptist","923","/teams/573994",1,2024,30135,"WAC",16580
"California Baptist","923","/teams/573994",1,2024,30135,"WAC",16580
"Grand Canyon","923","/teams/573978",1,2024,1104,"WAC",16580
"SFA","923","/teams/574222",1,2024,676,"WAC",16580
"Sacramento St.","923","/teams/574029",1,2024,102,"WAC",16580
"Seattle U","923","/teams/573981",1,2024,1356,"WAC",16580
"Tarleton St.","923","/teams/573910",1,2024,1395,"WAC",16580
"UT Arlington","923","/teams/573917",1,2024,702,"WAC",16580
"UTRGV","923","/teams/574175",1,2024,536,"WAC",16580
"Utah Tech","923","/teams/573911",1,2024,30095,"WAC",16580
"Utah Tech","923","/teams/573911",1,2024,30095,"WAC",16580
"Utah Valley","923","/teams/573992",1,2024,30024,"WAC",16580
"Utah Valley","923","/teams/573992",1,2024,30024,"WAC",16580
"Gonzaga","922","/teams/574077",1,2024,260,"WCC",16580
"LMU (CA)","922","/teams/574112",1,2024,370,"WCC",16580
"Pacific","922","/teams/574174",1,2024,534,"WCC",16580
"Pepperdine","922","/teams/574178",1,2024,541,"WCC",16580
"Portland","922","/teams/574180",1,2024,551,"WCC",16580
"Saint Mary's (CA)","922","/teams/574196",1,2024,610,"WCC",16580
"San Diego","922","/teams/574201",1,2024,627,"WCC",16580
"San Francisco","922","/teams/574202",1,2024,629,"WCC",16580
"Santa Clara","922","/teams/574204",1,2024,631,"WCC",16580
"Boston College","821","/teams/596496",1,2025,67,"ACC",NA
"California","821","/teams/596511",1,2025,107,"ACC",NA
"Clemson","821","/teams/596523",1,2025,147,"ACC",NA
"Duke","821","/teams/596708",1,2025,193,"ACC",NA
"Florida St.","821","/teams/596545",1,2025,234,"ACC",NA
"Georgia Tech","821","/teams/596553",1,2025,255,"ACC",NA
"Louisville","821","/teams/596585",1,2025,367,"ACC",NA
"Miami (FL)","821","/teams/596600",1,2025,415,"ACC",NA
"NC State","821","/teams/596628",1,2025,490,"ACC",NA
"North Carolina","821","/teams/596614",1,2025,457,"ACC",NA
"Notre Dame","821","/teams/596637",1,2025,513,"ACC",NA
"Pittsburgh","821","/teams/596649",1,2025,545,"ACC",NA
"Stanford","821","/teams/596688",1,2025,674,"ACC",NA
"Virginia","821","/teams/596439",1,2025,746,"ACC",NA
"Virginia Tech","821","/teams/596438",1,2025,742,"ACC",NA
"Wake Forest","821","/teams/596441",1,2025,749,"ACC",NA
"Austin Peay","920","/teams/596490",1,2025,43,"ASUN",NA
"Bellarmine","920","/teams/596693",1,2025,52,"ASUN",NA
"Central Ark.","920","/teams/596457",1,2025,1004,"ASUN",NA
"Eastern Ky.","920","/teams/596538",1,2025,202,"ASUN",NA
"FGCU","920","/teams/596473",1,2025,28755,"ASUN",NA
"Jacksonville","920","/teams/596572",1,2025,316,"ASUN",NA
"Lipscomb","920","/teams/596472",1,2025,28600,"ASUN",NA
"North Ala.","920","/teams/596475",1,2025,487,"ASUN",NA
"North Florida","920","/teams/596467",1,2025,2711,"ASUN",NA
"Queens (NC)","920","/teams/596696",1,2025,11504,"ASUN",NA
"Stetson","920","/teams/596720",1,2025,678,"ASUN",NA
"West Ga.","920","/teams/596947",1,2025,NA,"ASUN",NA
"Binghamton","845","/teams/596495",1,2025,62,"America East",NA
"Bryant","845","/teams/596501",1,2025,81,"America East",NA
"Maine","845","/teams/596588",1,2025,380,"America East",NA
"NJIT","845","/teams/596621",1,2025,471,"America East",NA
"UAlbany","845","/teams/596482",1,2025,14,"America East",NA
"UMBC","845","/teams/596592",1,2025,391,"America East",NA
"UMass Lowell","845","/teams/596586",1,2025,368,"America East",NA
"Davidson","820","/teams/596531",1,2025,173,"Atlantic 10",NA
"Dayton","820","/teams/596532",1,2025,175,"Atlantic 10",NA
"Fordham","820","/teams/596547",1,2025,236,"Atlantic 10",NA
"George Mason","820","/teams/596548",1,2025,248,"Atlantic 10",NA
"George Washington","820","/teams/596549",1,2025,249,"Atlantic 10",NA
"Massachusetts","820","/teams/596595",1,2025,400,"Atlantic 10",NA
"Rhode Island","820","/teams/596656",1,2025,572,"Atlantic 10",NA
"Richmond","820","/teams/596658",1,2025,575,"Atlantic 10",NA
"Saint Joseph's","820","/teams/596663",1,2025,606,"Atlantic 10",NA
"Saint Louis","820","/teams/596664",1,2025,609,"Atlantic 10",NA
"St. Bonaventure","820","/teams/596662",1,2025,596,"Atlantic 10",NA
"VCU","820","/teams/596436",1,2025,740,"Atlantic 10",NA
"Arizona","25354","/teams/596706",1,2025,29,"Big 12",NA
"Arizona St.","25354","/teams/596485",1,2025,28,"Big 12",NA
"BYU","25354","/teams/596499",1,2025,77,"Big 12",NA
"Baylor","25354","/teams/596493",1,2025,51,"Big 12",NA
"Cincinnati","25354","/teams/596521",1,2025,140,"Big 12",NA
"Houston","25354","/teams/596561",1,2025,288,"Big 12",NA
"Kansas","25354","/teams/596575",1,2025,328,"Big 12",NA
"Kansas St.","25354","/teams/596574",1,2025,327,"Big 12",NA
"Oklahoma St.","25354","/teams/596714",1,2025,521,"Big 12",NA
"TCU","25354","/teams/596421",1,2025,698,"Big 12",NA
"Texas Tech","25354","/teams/596423",1,2025,700,"Big 12",NA
"UCF","25354","/teams/596519",1,2025,128,"Big 12",NA
"Utah","25354","/teams/596432",1,2025,732,"Big 12",NA
"West Virginia","25354","/teams/596444",1,2025,768,"Big 12",NA
"Butler","30184","/teams/596503",1,2025,87,"Big East",NA
"Creighton","30184","/teams/596529",1,2025,169,"Big East",NA
"Georgetown","30184","/teams/596550",1,2025,251,"Big East",NA
"Seton Hall","30184","/teams/596674",1,2025,635,"Big East",NA
"St. John's (NY)","30184","/teams/596717",1,2025,603,"Big East",NA
"UConn","30184","/teams/596526",1,2025,164,"Big East",NA
"Villanova","30184","/teams/596435",1,2025,739,"Big East",NA
"Xavier","30184","/teams/596454",1,2025,812,"Big East",NA
"Charleston So.","826","/teams/596492",1,2025,48,"Big South",NA
"Gardner-Webb","826","/teams/596461",1,2025,1092,"Big South",NA
"High Point","826","/teams/596705",1,2025,19651,"Big South",NA
"Longwood","826","/teams/596582",1,2025,363,"Big South",NA
"Presbyterian","826","/teams/596464",1,2025,1320,"Big South",NA
"Radford","826","/teams/596655",1,2025,563,"Big South",NA
"UNC Asheville","826","/teams/596613",1,2025,456,"Big South",NA
"USC Upstate","826","/teams/596469",1,2025,10411,"Big South",NA
"Winthrop","826","/teams/596451",1,2025,792,"Big South",NA
"Illinois","827","/teams/596563",1,2025,301,"Big Ten",NA
"Indiana","827","/teams/596566",1,2025,306,"Big Ten",NA
"Iowa","827","/teams/596569",1,2025,312,"Big Ten",NA
"Maryland","827","/teams/596593",1,2025,392,"Big Ten",NA
"Michigan","827","/teams/596602",1,2025,418,"Big Ten",NA
"Michigan St.","827","/teams/596601",1,2025,416,"Big Ten",NA
"Minnesota","827","/teams/596604",1,2025,428,"Big Ten",NA
"Nebraska","827","/teams/596712",1,2025,463,"Big Ten",NA
"Northwestern","827","/teams/596636",1,2025,509,"Big Ten",NA
"Ohio St.","827","/teams/596639",1,2025,518,"Big Ten",NA
"Oregon","827","/teams/596644",1,2025,529,"Big Ten",NA
"Penn St.","827","/teams/596647",1,2025,539,"Big Ten",NA
"Purdue","827","/teams/596653",1,2025,559,"Big Ten",NA
"Rutgers","827","/teams/596660",1,2025,587,"Big Ten",NA
"Southern California","827","/teams/596681",1,2025,657,"Big Ten",NA
"UCLA","827","/teams/596514",1,2025,110,"Big Ten",NA
"Washington","827","/teams/596443",1,2025,756,"Big Ten",NA
"CSU Bakersfield","904","/teams/596505",1,2025,94,"Big West",NA
"CSUN","904","/teams/596508",1,2025,101,"Big West",NA
"Cal Poly","904","/teams/596504",1,2025,90,"Big West",NA
"Cal St. Fullerton","904","/teams/596506",1,2025,97,"Big West",NA
"Hawaii","904","/teams/596557",1,2025,277,"Big West",NA
"Long Beach St.","904","/teams/596507",1,2025,99,"Big West",NA
"UC Davis","904","/teams/596512",1,2025,108,"Big West",NA
"UC Irvine","904","/teams/596513",1,2025,109,"Big West",NA
"UC Riverside","904","/teams/596515",1,2025,111,"Big West",NA
"UC San Diego","904","/teams/596694",1,2025,112,"Big West",NA
"UC Santa Barbara","904","/teams/596510",1,2025,104,"Big West",NA
"Campbell","837","/teams/596516",1,2025,115,"CAA",NA
"Col. of Charleston","837","/teams/596459",1,2025,1014,"CAA",NA
"Delaware","837","/teams/596534",1,2025,180,"CAA",NA
"Elon","837","/teams/596460",1,2025,1068,"CAA",NA
"Hofstra","837","/teams/596558",1,2025,283,"CAA",NA
"Monmouth","837","/teams/596609",1,2025,439,"CAA",NA
"N.C. A&T","837","/teams/596627",1,2025,488,"CAA",NA
"Northeastern","837","/teams/596631",1,2025,500,"CAA",NA
"Stony Brook","837","/teams/596690",1,2025,683,"CAA",NA
"Towson","837","/teams/596428",1,2025,711,"CAA",NA
"UNCW","837","/teams/596617",1,2025,460,"CAA",NA
"William & Mary","837","/teams/596450",1,2025,786,"CAA",NA
"DBU","24312","/teams/596703",1,2025,1045,"C-USA",NA
"FIU","24312","/teams/596544",1,2025,231,"C-USA",NA
"Jacksonville St.","24312","/teams/596571",1,2025,315,"C-USA",NA
"Kennesaw St.","24312","/teams/596463",1,2025,1157,"C-USA",NA
"Liberty","24312","/teams/596581",1,2025,355,"C-USA",NA
"Louisiana Tech","24312","/teams/596584",1,2025,366,"C-USA",NA
"Middle Tenn.","24312","/teams/596603",1,2025,419,"C-USA",NA
"New Mexico St.","24312","/teams/596622",1,2025,472,"C-USA",NA
"Sam Houston","24312","/teams/596667",1,2025,624,"C-USA",NA
"Western Ky.","24312","/teams/596447",1,2025,772,"C-USA",NA
"Oregon St.","99000","/teams/596643",1,2025,528,"DI Independent",NA
"Milwaukee","881","/teams/596452",1,2025,797,"Horizon",NA
"Northern Ky.","881","/teams/596634",1,2025,505,"Horizon",NA
"Oakland","881","/teams/596638",1,2025,514,"Horizon",NA
"Purdue Fort Wayne","881","/teams/596567",1,2025,308,"Horizon",NA
"Wright St.","881","/teams/596453",1,2025,810,"Horizon",NA
"Youngstown St.","881","/teams/596456",1,2025,817,"Horizon",NA
"Brown","865","/teams/596500",1,2025,80,"Ivy League",NA
"Columbia","865","/teams/596525",1,2025,158,"Ivy League",NA
"Cornell","865","/teams/596528",1,2025,167,"Ivy League",NA
"Dartmouth","865","/teams/596530",1,2025,172,"Ivy League",NA
"Harvard","865","/teams/596556",1,2025,275,"Ivy League",NA
"Penn","865","/teams/596716",1,2025,540,"Ivy League",NA
"Princeton","865","/teams/596652",1,2025,554,"Ivy League",NA
"Yale","865","/teams/596455",1,2025,813,"Ivy League",NA
"Canisius","871","/teams/596517",1,2025,116,"MAAC",NA
"Fairfield","871","/teams/596540",1,2025,220,"MAAC",NA
"Iona","871","/teams/596568",1,2025,310,"MAAC",NA
"Manhattan","871","/teams/596589",1,2025,381,"MAAC",NA
"Marist","871","/teams/596590",1,2025,386,"MAAC",NA
"Merrimack","871","/teams/596458",1,2025,410,"MAAC",NA
"Mount St. Mary's","871","/teams/596611",1,2025,450,"MAAC",NA
"Niagara","871","/teams/596625",1,2025,482,"MAAC",NA
"Quinnipiac","871","/teams/596654",1,2025,562,"MAAC",NA
"Rider","871","/teams/596659",1,2025,576,"MAAC",NA
"Sacred Heart","871","/teams/596661",1,2025,590,"MAAC",NA
"Saint Peter's","871","/teams/596666",1,2025,617,"MAAC",NA
"Siena","871","/teams/596675",1,2025,639,"MAAC",NA
"Akron","875","/teams/596419",1,2025,5,"MAC",NA
"Ball St.","875","/teams/596491",1,2025,47,"MAC",NA
"Bowling Green","875","/teams/596497",1,2025,71,"MAC",NA
"Central Mich.","875","/teams/596520",1,2025,129,"MAC",NA
"Eastern Mich.","875","/teams/596539",1,2025,204,"MAC",NA
"Kent St.","875","/teams/596576",1,2025,331,"MAC",NA
"Miami (OH)","875","/teams/596599",1,2025,414,"MAC",NA
"NIU","875","/teams/596633",1,2025,503,"MAC",NA
"Ohio","875","/teams/596640",1,2025,519,"MAC",NA
"Toledo","875","/teams/596427",1,2025,709,"MAC",NA
"Western Mich.","875","/teams/596448",1,2025,774,"MAC",NA
"Belmont","884","/teams/596470",1,2025,14927,"MVC",NA
"Bradley","884","/teams/596498",1,2025,72,"MVC",NA
"Evansville","884","/teams/596709",1,2025,219,"MVC",NA
"Illinois St.","884","/teams/596562",1,2025,299,"MVC",NA
"Indiana St.","884","/teams/596565",1,2025,305,"MVC",NA
"Missouri St.","884","/teams/596685",1,2025,669,"MVC",NA
"Murray St.","884","/teams/596612",1,2025,454,"MVC",NA
"Southern Ill.","884","/teams/596682",1,2025,659,"MVC",NA
"UIC","884","/teams/596564",1,2025,302,"MVC",NA
"Valparaiso","884","/teams/596433",1,2025,735,"MVC",NA
"Air Force","5486","/teams/596430",1,2025,721,"Mountain West",NA
"Fresno St.","5486","/teams/596707",1,2025,96,"Mountain West",NA
"Nevada","5486","/teams/596620",1,2025,466,"Mountain West",NA
"New Mexico","5486","/teams/596623",1,2025,473,"Mountain West",NA
"San Diego St.","5486","/teams/596669",1,2025,626,"Mountain West",NA
"San Jose St.","5486","/teams/596672",1,2025,630,"Mountain West",NA
"UNLV","5486","/teams/596619",1,2025,465,"Mountain West",NA
"Washington St.","5486","/teams/596442",1,2025,754,"Mountain West",NA
"Central Conn. St.","846","/teams/596518",1,2025,127,"NEC",NA
"Coppin St.","846","/teams/596527",1,2025,165,"NEC",NA
"Delaware St.","846","/teams/596533",1,2025,178,"NEC",NA
"FDU","846","/teams/596541",1,2025,222,"NEC",NA
"LIU","846","/teams/596711",1,2025,361,"NEC",NA
"Le Moyne","846","/teams/596699",1,2025,349,"NEC",NA
"Mercyhurst","846","/teams/596906",1,2025,NA,"NEC",NA
"Norfolk St.","846","/teams/596626",1,2025,485,"NEC",NA
"Stonehill","846","/teams/596698",1,2025,682,"NEC",NA
"UMES","846","/teams/596594",1,2025,393,"NEC",NA
"Wagner","846","/teams/596440",1,2025,748,"NEC",NA
"Eastern Ill.","902","/teams/596537",1,2025,201,"OVC",NA
"Lindenwood","902","/teams/596695",1,2025,30136,"OVC",NA
"Little Rock","902","/teams/596488",1,2025,32,"OVC",NA
"Morehead St.","902","/teams/596610",1,2025,444,"OVC",NA
"SIUE","902","/teams/596683",1,2025,660,"OVC",NA
"Southeast Mo. St.","902","/teams/596718",1,2025,654,"OVC",NA
"Southern Ind.","902","/teams/596697",1,2025,661,"OVC",NA
"Tennessee Tech","902","/teams/596691",1,2025,692,"OVC",NA
"UT Martin","902","/teams/596692",1,2025,695,"OVC",NA
"Western Ill.","902","/teams/596446",1,2025,771,"OVC",NA
"Army West Point","838","/teams/596702",1,2025,725,"Patriot",NA
"Bucknell","838","/teams/596502",1,2025,83,"Patriot",NA
"Holy Cross","838","/teams/596559",1,2025,285,"Patriot",NA
"Lafayette","838","/teams/596578",1,2025,342,"Patriot",NA
"Lehigh","838","/teams/596580",1,2025,352,"Patriot",NA
"Navy","838","/teams/596431",1,2025,726,"Patriot",NA
"Alabama","911","/teams/596480",1,2025,8,"SEC",NA
"Arkansas","911","/teams/596487",1,2025,31,"SEC",NA
"Auburn","911","/teams/596489",1,2025,37,"SEC",NA
"Florida","911","/teams/596546",1,2025,235,"SEC",NA
"Georgia","911","/teams/596554",1,2025,257,"SEC",NA
"Kentucky","911","/teams/596577",1,2025,334,"SEC",NA
"LSU","911","/teams/596583",1,2025,365,"SEC",NA
"Mississippi St.","911","/teams/596605",1,2025,430,"SEC",NA
"Missouri","911","/teams/596608",1,2025,434,"SEC",NA
"Oklahoma","911","/teams/596641",1,2025,522,"SEC",NA
"Ole Miss","911","/teams/596607",1,2025,433,"SEC",NA
"South Carolina","911","/teams/596677",1,2025,648,"SEC",NA
"Tennessee","911","/teams/596721",1,2025,694,"SEC",NA
"Texas","911","/teams/596425",1,2025,703,"SEC",NA
"Texas A&M","911","/teams/596420",1,2025,697,"SEC",NA
"Vanderbilt","911","/teams/596434",1,2025,736,"SEC",NA
"Alabama A&M","916","/teams/596478",1,2025,6,"SWAC",NA
"Alabama St.","916","/teams/596479",1,2025,7,"SWAC",NA
"Alcorn","916","/teams/596483",1,2025,17,"SWAC",NA
"Ark.-Pine Bluff","916","/teams/596466",1,2025,2678,"SWAC",NA
"Bethune-Cookman","916","/teams/596494",1,2025,61,"SWAC",NA
"Florida A&M","916","/teams/596542",1,2025,228,"SWAC",NA
"Grambling","916","/teams/596710",1,2025,261,"SWAC",NA
"Jackson St.","916","/teams/596570",1,2025,314,"SWAC",NA
"Mississippi Val.","916","/teams/596606",1,2025,432,"SWAC",NA
"Prairie View","916","/teams/596651",1,2025,553,"SWAC",NA
"Southern U.","916","/teams/596684",1,2025,665,"SWAC",NA
"Texas Southern","916","/teams/596422",1,2025,699,"SWAC",NA
"ETSU","912","/teams/596536",1,2025,198,"SoCon",NA
"Mercer","912","/teams/596598",1,2025,406,"SoCon",NA
"Samford","912","/teams/596668",1,2025,625,"SoCon",NA
"The Citadel","912","/teams/596522",1,2025,141,"SoCon",NA
"UNC Greensboro","912","/teams/596616",1,2025,459,"SoCon",NA
"VMI","912","/teams/596437",1,2025,741,"SoCon",NA
"Western Caro.","912","/teams/596445",1,2025,769,"SoCon",NA
"Wofford","912","/teams/596704",1,2025,2915,"SoCon",NA
"A&M-Corpus Christi","914","/teams/596471",1,2025,26172,"Southland",NA
"Houston Christian","914","/teams/596560",1,2025,287,"Southland",NA
"Lamar University","914","/teams/596579",1,2025,346,"Southland",NA
"McNeese","914","/teams/596596",1,2025,402,"Southland",NA
"New Orleans","914","/teams/596624",1,2025,474,"Southland",NA
"Nicholls","914","/teams/596713",1,2025,483,"Southland",NA
"Northwestern St.","914","/teams/596635",1,2025,508,"Southland",NA
"SFA","914","/teams/596689",1,2025,676,"Southland",NA
"Southeastern La.","914","/teams/596680",1,2025,655,"Southland",NA
"UIW","914","/teams/596468",1,2025,2743,"Southland",NA
"UTRGV","914","/teams/596646",1,2025,536,"Southland",NA
"North Dakota St.","819","/teams/596629",1,2025,493,"Summit League",NA
"Northern Colo.","819","/teams/596632",1,2025,502,"Summit League",NA
"Omaha","819","/teams/596618",1,2025,464,"Summit League",NA
"Oral Roberts","819","/teams/596715",1,2025,527,"Summit League",NA
"South Dakota St.","819","/teams/596678",1,2025,649,"Summit League",NA
"St. Thomas (MN)","819","/teams/596417",1,2025,620,"Summit League",NA
"App State","818","/teams/596484",1,2025,27,"Sun Belt",NA
"Arkansas St.","818","/teams/596486",1,2025,30,"Sun Belt",NA
"Coastal Carolina","818","/teams/596524",1,2025,149,"Sun Belt",NA
"Ga. Southern","818","/teams/596551",1,2025,253,"Sun Belt",NA
"Georgia St.","818","/teams/596552",1,2025,254,"Sun Belt",NA
"James Madison","818","/teams/596573",1,2025,317,"Sun Belt",NA
"Louisiana","818","/teams/596687",1,2025,671,"Sun Belt",NA
"Marshall","818","/teams/596591",1,2025,388,"Sun Belt",NA
"Old Dominion","818","/teams/596642",1,2025,523,"Sun Belt",NA
"South Alabama","818","/teams/596676",1,2025,646,"Sun Belt",NA
"Southern Miss.","818","/teams/596719",1,2025,664,"Sun Belt",NA
"Texas St.","818","/teams/596686",1,2025,670,"Sun Belt",NA
"Troy","818","/teams/596429",1,2025,716,"Sun Belt",NA
"ULM","818","/teams/596630",1,2025,498,"Sun Belt",NA
"Charlotte","823","/teams/596615",1,2025,458,"AAC",NA
"East Carolina","823","/teams/596535",1,2025,196,"AAC",NA
"Fla. Atlantic","823","/teams/596543",1,2025,229,"AAC",NA
"Memphis","823","/teams/596597",1,2025,404,"AAC",NA
"Rice","823","/teams/596657",1,2025,574,"AAC",NA
"South Fla.","823","/teams/596679",1,2025,651,"AAC",NA
"Tulane","823","/teams/596701",1,2025,718,"AAC",NA
"UAB","823","/teams/596481",1,2025,9,"AAC",NA
"UTSA","823","/teams/596426",1,2025,706,"AAC",NA
"Wichita St.","823","/teams/596449",1,2025,782,"AAC",NA
"Abilene Christian","923","/teams/596477",1,2025,2,"WAC",NA
"California Baptist","923","/teams/596476",1,2025,30135,"WAC",NA
"Grand Canyon","923","/teams/596462",1,2025,1104,"WAC",NA
"Sacramento St.","923","/teams/596509",1,2025,102,"WAC",NA
"Seattle U","923","/teams/596465",1,2025,1356,"WAC",NA
"Tarleton St.","923","/teams/596700",1,2025,1395,"WAC",NA
"UT Arlington","923","/teams/596424",1,2025,702,"WAC",NA
"Utah Tech","923","/teams/596418",1,2025,30095,"WAC",NA
"Utah Valley","923","/teams/596474",1,2025,30024,"WAC",NA
"Gonzaga","922","/teams/596555",1,2025,260,"WCC",NA
"LMU (CA)","922","/teams/596587",1,2025,370,"WCC",NA
"Pacific","922","/teams/596645",1,2025,534,"WCC",NA
"Pepperdine","922","/teams/596648",1,2025,541,"WCC",NA
"Portland","922","/teams/596650",1,2025,551,"WCC",NA
"Saint Mary's (CA)","922","/teams/596665",1,2025,610,"WCC",NA
"San Diego","922","/teams/596670",1,2025,627,"WCC",NA
"San Francisco","922","/teams/596671",1,2025,629,"WCC",NA
"Santa Clara","922","/teams/596673",1,2025,631,"WCC",NA
